perm_idx,n_converged,n_warnings,n_failed,n_insufficient_data,convergence_rate,n_nan_t,is_degenerate
0,58,6,0,0,0.90625,0,False
1,58,6,0,0,0.90625,0,False
2,58,6,0,0,0.90625,0,False
3,55,9,0,0,0.859375,0,False
4,57,7,0,0,0.890625,0,False
5,58,6,0,0,0.90625,0,False
6,58,6,0,0,0.90625,0,False
7,57,7,0,0,0.890625,0,False
8,57,7,0,0,0.890625,0,False
9,59,5,0,0,0.921875,0,False
10,59,5,0,0,0.921875,0,False
11,60,4,0,0,0.9375,0,False
12,59,5,0,0,0.921875,0,False
13,59,5,0,0,0.921875,0,False
14,57,7,0,0,0.890625,0,False
15,57,7,0,0,0.890625,0,False
16,60,4,0,0,0.9375,0,False
17,54,10,0,0,0.84375,0,False
18,59,5,0,0,0.921875,0,False
19,60,4,0,0,0.9375,0,False
20,58,6,0,0,0.90625,0,False
21,58,6,0,0,0.90625,0,False
22,58,6,0,0,0.90625,0,False
23,55,9,0,0,0.859375,0,False
24,58,6,0,0,0.90625,0,False
25,59,5,0,0,0.921875,0,False
26,58,6,0,0,0.90625,0,False
27,56,8,0,0,0.875,0,False
28,61,3,0,0,0.953125,0,False
29,57,7,0,0,0.890625,0,False
30,58,6,0,0,0.90625,0,False
31,58,6,0,0,0.90625,0,False
32,57,7,0,0,0.890625,0,False
33,54,10,0,0,0.84375,0,False
34,57,7,0,0,0.890625,0,False
35,60,4,0,0,0.9375,0,False
36,57,7,0,0,0.890625,0,False
37,56,8,0,0,0.875,0,False
38,58,6,0,0,0.90625,0,False
39,53,11,0,0,0.828125,0,False
40,58,6,0,0,0.90625,0,False
41,57,7,0,0,0.890625,0,False
42,57,7,0,0,0.890625,0,False
43,58,6,0,0,0.90625,0,False
44,56,7,1,0,0.875,1,False
45,57,7,0,0,0.890625,0,False
46,56,8,0,0,0.875,0,False
47,59,5,0,0,0.921875,0,False
48,58,6,0,0,0.90625,0,False
49,59,5,0,0,0.921875,0,False
50,56,8,0,0,0.875,0,False
51,59,5,0,0,0.921875,0,False
52,59,5,0,0,0.921875,0,False
53,55,9,0,0,0.859375,0,False
54,58,6,0,0,0.90625,0,False
55,55,9,0,0,0.859375,0,False
56,59,5,0,0,0.921875,0,False
57,58,6,0,0,0.90625,0,False
58,60,4,0,0,0.9375,0,False
59,55,9,0,0,0.859375,0,False
60,58,6,0,0,0.90625,0,False
61,60,4,0,0,0.9375,0,False
62,54,10,0,0,0.84375,0,False
63,56,8,0,0,0.875,0,False
64,58,6,0,0,0.90625,0,False
65,59,5,0,0,0.921875,0,False
66,54,10,0,0,0.84375,0,False
67,56,8,0,0,0.875,0,False
68,57,7,0,0,0.890625,0,False
69,56,8,0,0,0.875,0,False
70,57,7,0,0,0.890625,0,False
71,57,7,0,0,0.890625,0,False
72,58,6,0,0,0.90625,0,False
73,58,6,0,0,0.90625,0,False
74,60,4,0,0,0.9375,0,False
75,58,6,0,0,0.90625,0,False
76,60,4,0,0,0.9375,0,False
77,57,7,0,0,0.890625,0,False
78,57,7,0,0,0.890625,0,False
79,59,5,0,0,0.921875,0,False
80,60,4,0,0,0.9375,0,False
81,56,8,0,0,0.875,0,False
82,58,6,0,0,0.90625,0,False
83,56,8,0,0,0.875,0,False
84,58,6,0,0,0.90625,0,False
85,57,7,0,0,0.890625,0,False
86,58,6,0,0,0.90625,0,False
87,58,6,0,0,0.90625,0,False
88,56,8,0,0,0.875,0,False
89,59,5,0,0,0.921875,0,False
90,56,8,0,0,0.875,0,False
91,57,7,0,0,0.890625,0,False
92,58,6,0,0,0.90625,0,False
93,58,6,0,0,0.90625,0,False
94,55,9,0,0,0.859375,0,False
95,57,7,0,0,0.890625,0,False
96,60,4,0,0,0.9375,0,False
97,58,6,0,0,0.90625,0,False
98,58,6,0,0,0.90625,0,False
99,56,8,0,0,0.875,0,False
100,58,6,0,0,0.90625,0,False
101,57,7,0,0,0.890625,0,False
102,58,6,0,0,0.90625,0,False
103,56,8,0,0,0.875,0,False
104,57,7,0,0,0.890625,0,False
105,55,9,0,0,0.859375,0,False
106,60,4,0,0,0.9375,0,False
107,56,8,0,0,0.875,0,False
108,60,4,0,0,0.9375,0,False
109,55,9,0,0,0.859375,0,False
110,55,9,0,0,0.859375,0,False
111,59,5,0,0,0.921875,0,False
112,57,7,0,0,0.890625,0,False
113,55,9,0,0,0.859375,0,False
114,59,5,0,0,0.921875,0,False
115,58,6,0,0,0.90625,0,False
116,60,4,0,0,0.9375,0,False
117,59,5,0,0,0.921875,0,False
118,58,6,0,0,0.90625,0,False
119,58,5,1,0,0.90625,1,False
120,59,5,0,0,0.921875,0,False
121,60,4,0,0,0.9375,0,False
122,57,7,0,0,0.890625,0,False
123,55,9,0,0,0.859375,0,False
124,58,6,0,0,0.90625,0,False
125,58,6,0,0,0.90625,0,False
126,59,5,0,0,0.921875,0,False
127,55,9,0,0,0.859375,0,False
128,59,5,0,0,0.921875,0,False
129,59,5,0,0,0.921875,0,False
130,58,6,0,0,0.90625,0,False
131,59,5,0,0,0.921875,0,False
132,55,9,0,0,0.859375,0,False
133,57,7,0,0,0.890625,0,False
134,57,7,0,0,0.890625,0,False
135,61,3,0,0,0.953125,0,False
136,59,5,0,0,0.921875,0,False
137,60,4,0,0,0.9375,0,False
138,57,7,0,0,0.890625,0,False
139,57,7,0,0,0.890625,0,False
140,57,7,0,0,0.890625,0,False
141,59,5,0,0,0.921875,0,False
142,59,5,0,0,0.921875,0,False
143,58,6,0,0,0.90625,0,False
144,57,7,0,0,0.890625,0,False
145,56,8,0,0,0.875,0,False
146,58,6,0,0,0.90625,0,False
147,56,8,0,0,0.875,0,False
148,58,6,0,0,0.90625,0,False
149,59,5,0,0,0.921875,0,False
150,58,6,0,0,0.90625,0,False
151,60,4,0,0,0.9375,0,False
152,55,9,0,0,0.859375,0,False
153,59,5,0,0,0.921875,0,False
154,59,5,0,0,0.921875,0,False
155,57,7,0,0,0.890625,0,False
156,60,4,0,0,0.9375,0,False
157,59,5,0,0,0.921875,0,False
158,59,5,0,0,0.921875,0,False
159,58,6,0,0,0.90625,0,False
160,57,7,0,0,0.890625,0,False
161,57,7,0,0,0.890625,0,False
162,57,7,0,0,0.890625,0,False
163,59,5,0,0,0.921875,0,False
164,60,4,0,0,0.9375,0,False
165,56,8,0,0,0.875,0,False
166,58,6,0,0,0.90625,0,False
167,57,7,0,0,0.890625,0,False
168,58,6,0,0,0.90625,0,False
169,58,6,0,0,0.90625,0,False
170,57,7,0,0,0.890625,0,False
171,54,10,0,0,0.84375,0,False
172,57,7,0,0,0.890625,0,False
173,56,8,0,0,0.875,0,False
174,57,7,0,0,0.890625,0,False
175,56,8,0,0,0.875,0,False
176,57,7,0,0,0.890625,0,False
177,57,7,0,0,0.890625,0,False
178,57,7,0,0,0.890625,0,False
179,56,8,0,0,0.875,0,False
180,56,8,0,0,0.875,0,False
181,58,6,0,0,0.90625,0,False
182,58,6,0,0,0.90625,0,False
183,58,6,0,0,0.90625,0,False
184,60,4,0,0,0.9375,0,False
185,58,6,0,0,0.90625,0,False
186,59,5,0,0,0.921875,0,False
187,58,6,0,0,0.90625,0,False
188,58,6,0,0,0.90625,0,False
189,56,8,0,0,0.875,0,False
190,56,6,2,0,0.875,2,False
191,57,7,0,0,0.890625,0,False
192,56,8,0,0,0.875,0,False
193,57,7,0,0,0.890625,0,False
194,60,4,0,0,0.9375,0,False
195,59,5,0,0,0.921875,0,False
196,56,8,0,0,0.875,0,False
197,57,7,0,0,0.890625,0,False
198,57,7,0,0,0.890625,0,False
199,57,7,0,0,0.890625,0,False
200,58,6,0,0,0.90625,0,False
201,58,6,0,0,0.90625,0,False
202,56,8,0,0,0.875,0,False
203,56,8,0,0,0.875,0,False
204,56,8,0,0,0.875,0,False
205,60,4,0,0,0.9375,0,False
206,59,5,0,0,0.921875,0,False
207,57,7,0,0,0.890625,0,False
208,61,3,0,0,0.953125,0,False
209,56,8,0,0,0.875,0,False
210,59,5,0,0,0.921875,0,False
211,59,5,0,0,0.921875,0,False
212,60,4,0,0,0.9375,0,False
213,55,9,0,0,0.859375,0,False
214,58,6,0,0,0.90625,0,False
215,57,7,0,0,0.890625,0,False
216,60,4,0,0,0.9375,0,False
217,57,7,0,0,0.890625,0,False
218,57,7,0,0,0.890625,0,False
219,58,6,0,0,0.90625,0,False
220,56,7,1,0,0.875,1,False
221,59,5,0,0,0.921875,0,False
222,59,5,0,0,0.921875,0,False
223,57,7,0,0,0.890625,0,False
224,59,5,0,0,0.921875,0,False
225,56,8,0,0,0.875,0,False
226,56,8,0,0,0.875,0,False
227,58,6,0,0,0.90625,0,False
228,58,6,0,0,0.90625,0,False
229,56,8,0,0,0.875,0,False
230,60,4,0,0,0.9375,0,False
231,55,9,0,0,0.859375,0,False
232,58,6,0,0,0.90625,0,False
233,58,6,0,0,0.90625,0,False
234,58,6,0,0,0.90625,0,False
235,61,3,0,0,0.953125,0,False
236,58,6,0,0,0.90625,0,False
237,58,6,0,0,0.90625,0,False
238,57,7,0,0,0.890625,0,False
239,59,5,0,0,0.921875,0,False
240,59,5,0,0,0.921875,0,False
241,58,6,0,0,0.90625,0,False
242,59,5,0,0,0.921875,0,False
243,58,6,0,0,0.90625,0,False
244,58,6,0,0,0.90625,0,False
245,59,5,0,0,0.921875,0,False
246,62,2,0,0,0.96875,0,False
247,58,6,0,0,0.90625,0,False
248,57,7,0,0,0.890625,0,False
249,59,5,0,0,0.921875,0,False
250,56,8,0,0,0.875,0,False
251,56,8,0,0,0.875,0,False
252,58,6,0,0,0.90625,0,False
253,54,10,0,0,0.84375,0,False
254,59,5,0,0,0.921875,0,False
255,58,6,0,0,0.90625,0,False
256,59,5,0,0,0.921875,0,False
257,56,8,0,0,0.875,0,False
258,60,4,0,0,0.9375,0,False
259,56,8,0,0,0.875,0,False
260,58,6,0,0,0.90625,0,False
261,59,5,0,0,0.921875,0,False
262,56,8,0,0,0.875,0,False
263,59,5,0,0,0.921875,0,False
264,58,6,0,0,0.90625,0,False
265,59,5,0,0,0.921875,0,False
266,57,7,0,0,0.890625,0,False
267,58,6,0,0,0.90625,0,False
268,58,6,0,0,0.90625,0,False
269,58,6,0,0,0.90625,0,False
270,61,3,0,0,0.953125,0,False
271,60,4,0,0,0.9375,0,False
272,60,4,0,0,0.9375,0,False
273,57,7,0,0,0.890625,0,False
274,59,5,0,0,0.921875,0,False
275,58,6,0,0,0.90625,0,False
276,56,8,0,0,0.875,0,False
277,59,5,0,0,0.921875,0,False
278,59,5,0,0,0.921875,0,False
279,56,8,0,0,0.875,0,False
280,59,5,0,0,0.921875,0,False
281,57,7,0,0,0.890625,0,False
282,57,7,0,0,0.890625,0,False
283,60,4,0,0,0.9375,0,False
284,57,7,0,0,0.890625,0,False
285,57,7,0,0,0.890625,0,False
286,60,4,0,0,0.9375,0,False
287,56,8,0,0,0.875,0,False
288,57,7,0,0,0.890625,0,False
289,57,7,0,0,0.890625,0,False
290,60,4,0,0,0.9375,0,False
291,59,5,0,0,0.921875,0,False
292,57,7,0,0,0.890625,0,False
293,57,7,0,0,0.890625,0,False
294,58,6,0,0,0.90625,0,False
295,59,5,0,0,0.921875,0,False
296,60,4,0,0,0.9375,0,False
297,57,7,0,0,0.890625,0,False
298,55,9,0,0,0.859375,0,False
299,58,6,0,0,0.90625,0,False
300,60,4,0,0,0.9375,0,False
301,56,7,1,0,0.875,1,False
302,57,7,0,0,0.890625,0,False
303,58,6,0,0,0.90625,0,False
304,59,5,0,0,0.921875,0,False
305,57,7,0,0,0.890625,0,False
306,59,5,0,0,0.921875,0,False
307,59,5,0,0,0.921875,0,False
308,59,5,0,0,0.921875,0,False
309,60,4,0,0,0.9375,0,False
310,58,6,0,0,0.90625,0,False
311,59,5,0,0,0.921875,0,False
312,57,7,0,0,0.890625,0,False
313,58,6,0,0,0.90625,0,False
314,59,5,0,0,0.921875,0,False
315,60,4,0,0,0.9375,0,False
316,55,9,0,0,0.859375,0,False
317,58,6,0,0,0.90625,0,False
318,57,7,0,0,0.890625,0,False
319,58,6,0,0,0.90625,0,False
320,55,9,0,0,0.859375,0,False
321,57,7,0,0,0.890625,0,False
322,59,5,0,0,0.921875,0,False
323,58,6,0,0,0.90625,0,False
324,58,6,0,0,0.90625,0,False
325,56,8,0,0,0.875,0,False
326,58,6,0,0,0.90625,0,False
327,55,9,0,0,0.859375,0,False
328,56,8,0,0,0.875,0,False
329,57,7,0,0,0.890625,0,False
330,60,4,0,0,0.9375,0,False
331,59,5,0,0,0.921875,0,False
332,55,9,0,0,0.859375,0,False
333,59,5,0,0,0.921875,0,False
334,56,8,0,0,0.875,0,False
335,59,5,0,0,0.921875,0,False
336,59,5,0,0,0.921875,0,False
337,58,6,0,0,0.90625,0,False
338,58,6,0,0,0.90625,0,False
339,60,4,0,0,0.9375,0,False
340,55,9,0,0,0.859375,0,False
341,57,7,0,0,0.890625,0,False
342,56,8,0,0,0.875,0,False
343,60,4,0,0,0.9375,0,False
344,56,8,0,0,0.875,0,False
345,59,5,0,0,0.921875,0,False
346,58,6,0,0,0.90625,0,False
347,59,5,0,0,0.921875,0,False
348,57,7,0,0,0.890625,0,False
349,59,5,0,0,0.921875,0,False
350,56,8,0,0,0.875,0,False
351,57,7,0,0,0.890625,0,False
352,59,5,0,0,0.921875,0,False
353,58,6,0,0,0.90625,0,False
354,57,7,0,0,0.890625,0,False
355,59,5,0,0,0.921875,0,False
356,57,7,0,0,0.890625,0,False
357,56,8,0,0,0.875,0,False
358,56,8,0,0,0.875,0,False
359,58,6,0,0,0.90625,0,False
360,57,7,0,0,0.890625,0,False
361,60,4,0,0,0.9375,0,False
362,57,7,0,0,0.890625,0,False
363,57,7,0,0,0.890625,0,False
364,57,7,0,0,0.890625,0,False
365,55,9,0,0,0.859375,0,False
366,61,3,0,0,0.953125,0,False
367,57,7,0,0,0.890625,0,False
368,59,5,0,0,0.921875,0,False
369,59,5,0,0,0.921875,0,False
370,60,4,0,0,0.9375,0,False
371,58,6,0,0,0.90625,0,False
372,57,7,0,0,0.890625,0,False
373,55,9,0,0,0.859375,0,False
374,57,7,0,0,0.890625,0,False
375,59,5,0,0,0.921875,0,False
376,58,6,0,0,0.90625,0,False
377,57,7,0,0,0.890625,0,False
378,58,6,0,0,0.90625,0,False
379,60,4,0,0,0.9375,0,False
380,58,6,0,0,0.90625,0,False
381,59,5,0,0,0.921875,0,False
382,60,4,0,0,0.9375,0,False
383,59,5,0,0,0.921875,0,False
384,57,7,0,0,0.890625,0,False
385,58,6,0,0,0.90625,0,False
386,58,6,0,0,0.90625,0,False
387,57,7,0,0,0.890625,0,False
388,58,6,0,0,0.90625,0,False
389,57,7,0,0,0.890625,0,False
390,59,5,0,0,0.921875,0,False
391,60,4,0,0,0.9375,0,False
392,61,3,0,0,0.953125,0,False
393,58,6,0,0,0.90625,0,False
394,59,5,0,0,0.921875,0,False
395,62,2,0,0,0.96875,0,False
396,58,6,0,0,0.90625,0,False
397,60,4,0,0,0.9375,0,False
398,57,7,0,0,0.890625,0,False
399,58,6,0,0,0.90625,0,False
400,55,9,0,0,0.859375,0,False
401,58,6,0,0,0.90625,0,False
402,57,7,0,0,0.890625,0,False
403,59,5,0,0,0.921875,0,False
404,59,5,0,0,0.921875,0,False
405,56,8,0,0,0.875,0,False
406,59,5,0,0,0.921875,0,False
407,58,6,0,0,0.90625,0,False
408,58,6,0,0,0.90625,0,False
409,58,6,0,0,0.90625,0,False
410,57,7,0,0,0.890625,0,False
411,57,7,0,0,0.890625,0,False
412,57,7,0,0,0.890625,0,False
413,59,5,0,0,0.921875,0,False
414,57,7,0,0,0.890625,0,False
415,56,8,0,0,0.875,0,False
416,58,6,0,0,0.90625,0,False
417,59,5,0,0,0.921875,0,False
418,56,8,0,0,0.875,0,False
419,57,7,0,0,0.890625,0,False
420,55,9,0,0,0.859375,0,False
421,59,5,0,0,0.921875,0,False
422,54,10,0,0,0.84375,0,False
423,56,8,0,0,0.875,0,False
424,58,6,0,0,0.90625,0,False
425,56,8,0,0,0.875,0,False
426,57,7,0,0,0.890625,0,False
427,56,8,0,0,0.875,0,False
428,59,5,0,0,0.921875,0,False
429,58,6,0,0,0.90625,0,False
430,59,5,0,0,0.921875,0,False
431,57,7,0,0,0.890625,0,False
432,58,6,0,0,0.90625,0,False
433,54,10,0,0,0.84375,0,False
434,59,5,0,0,0.921875,0,False
435,58,6,0,0,0.90625,0,False
436,57,7,0,0,0.890625,0,False
437,57,7,0,0,0.890625,0,False
438,59,5,0,0,0.921875,0,False
439,59,5,0,0,0.921875,0,False
440,59,5,0,0,0.921875,0,False
441,56,8,0,0,0.875,0,False
442,57,7,0,0,0.890625,0,False
443,58,6,0,0,0.90625,0,False
444,58,6,0,0,0.90625,0,False
445,57,7,0,0,0.890625,0,False
446,55,9,0,0,0.859375,0,False
447,58,6,0,0,0.90625,0,False
448,58,6,0,0,0.90625,0,False
449,60,4,0,0,0.9375,0,False
450,56,8,0,0,0.875,0,False
451,59,5,0,0,0.921875,0,False
452,58,6,0,0,0.90625,0,False
453,59,5,0,0,0.921875,0,False
454,57,7,0,0,0.890625,0,False
455,57,7,0,0,0.890625,0,False
456,56,8,0,0,0.875,0,False
457,60,4,0,0,0.9375,0,False
458,57,7,0,0,0.890625,0,False
459,57,7,0,0,0.890625,0,False
460,55,9,0,0,0.859375,0,False
461,58,6,0,0,0.90625,0,False
462,56,8,0,0,0.875,0,False
463,59,5,0,0,0.921875,0,False
464,58,6,0,0,0.90625,0,False
465,59,5,0,0,0.921875,0,False
466,58,6,0,0,0.90625,0,False
467,58,6,0,0,0.90625,0,False
468,59,5,0,0,0.921875,0,False
469,59,5,0,0,0.921875,0,False
470,58,6,0,0,0.90625,0,False
471,56,8,0,0,0.875,0,False
472,58,6,0,0,0.90625,0,False
473,58,6,0,0,0.90625,0,False
474,60,4,0,0,0.9375,0,False
475,55,9,0,0,0.859375,0,False
476,60,4,0,0,0.9375,0,False
477,57,7,0,0,0.890625,0,False
478,57,7,0,0,0.890625,0,False
479,57,7,0,0,0.890625,0,False
480,57,7,0,0,0.890625,0,False
481,59,5,0,0,0.921875,0,False
482,60,4,0,0,0.9375,0,False
483,58,6,0,0,0.90625,0,False
484,59,5,0,0,0.921875,0,False
485,58,6,0,0,0.90625,0,False
486,58,6,0,0,0.90625,0,False
487,59,5,0,0,0.921875,0,False
488,57,7,0,0,0.890625,0,False
489,57,7,0,0,0.890625,0,False
490,57,7,0,0,0.890625,0,False
491,55,9,0,0,0.859375,0,False
492,57,7,0,0,0.890625,0,False
493,58,6,0,0,0.90625,0,False
494,58,6,0,0,0.90625,0,False
495,60,4,0,0,0.9375,0,False
496,57,7,0,0,0.890625,0,False
497,58,6,0,0,0.90625,0,False
498,58,6,0,0,0.90625,0,False
499,56,7,1,0,0.875,1,False
500,59,5,0,0,0.921875,0,False
501,56,8,0,0,0.875,0,False
502,59,5,0,0,0.921875,0,False
503,57,7,0,0,0.890625,0,False
504,56,8,0,0,0.875,0,False
505,56,8,0,0,0.875,0,False
506,55,9,0,0,0.859375,0,False
507,55,9,0,0,0.859375,0,False
508,58,6,0,0,0.90625,0,False
509,58,6,0,0,0.90625,0,False
510,56,8,0,0,0.875,0,False
511,58,6,0,0,0.90625,0,False
512,59,5,0,0,0.921875,0,False
513,57,7,0,0,0.890625,0,False
514,57,7,0,0,0.890625,0,False
515,55,9,0,0,0.859375,0,False
516,60,4,0,0,0.9375,0,False
517,60,4,0,0,0.9375,0,False
518,59,5,0,0,0.921875,0,False
519,55,9,0,0,0.859375,0,False
520,58,6,0,0,0.90625,0,False
521,58,6,0,0,0.90625,0,False
522,62,2,0,0,0.96875,0,False
523,56,8,0,0,0.875,0,False
524,58,6,0,0,0.90625,0,False
525,59,5,0,0,0.921875,0,False
526,57,7,0,0,0.890625,0,False
527,59,5,0,0,0.921875,0,False
528,58,6,0,0,0.90625,0,False
529,60,4,0,0,0.9375,0,False
530,58,6,0,0,0.90625,0,False
531,59,5,0,0,0.921875,0,False
532,59,5,0,0,0.921875,0,False
533,60,4,0,0,0.9375,0,False
534,57,7,0,0,0.890625,0,False
535,57,7,0,0,0.890625,0,False
536,60,4,0,0,0.9375,0,False
537,57,7,0,0,0.890625,0,False
538,56,8,0,0,0.875,0,False
539,56,8,0,0,0.875,0,False
540,56,8,0,0,0.875,0,False
541,56,8,0,0,0.875,0,False
542,55,9,0,0,0.859375,0,False
543,60,4,0,0,0.9375,0,False
544,58,6,0,0,0.90625,0,False
545,55,9,0,0,0.859375,0,False
546,57,7,0,0,0.890625,0,False
547,55,9,0,0,0.859375,0,False
548,54,10,0,0,0.84375,0,False
549,57,7,0,0,0.890625,0,False
550,59,5,0,0,0.921875,0,False
551,59,5,0,0,0.921875,0,False
552,56,8,0,0,0.875,0,False
553,58,6,0,0,0.90625,0,False
554,56,8,0,0,0.875,0,False
555,59,5,0,0,0.921875,0,False
556,58,6,0,0,0.90625,0,False
557,57,7,0,0,0.890625,0,False
558,59,5,0,0,0.921875,0,False
559,58,6,0,0,0.90625,0,False
560,58,6,0,0,0.90625,0,False
561,56,8,0,0,0.875,0,False
562,59,5,0,0,0.921875,0,False
563,58,6,0,0,0.90625,0,False
564,57,7,0,0,0.890625,0,False
565,55,9,0,0,0.859375,0,False
566,59,5,0,0,0.921875,0,False
567,58,6,0,0,0.90625,0,False
568,56,8,0,0,0.875,0,False
569,59,5,0,0,0.921875,0,False
570,59,5,0,0,0.921875,0,False
571,59,5,0,0,0.921875,0,False
572,57,7,0,0,0.890625,0,False
573,57,7,0,0,0.890625,0,False
574,60,4,0,0,0.9375,0,False
575,56,8,0,0,0.875,0,False
576,58,6,0,0,0.90625,0,False
577,59,5,0,0,0.921875,0,False
578,58,6,0,0,0.90625,0,False
579,58,6,0,0,0.90625,0,False
580,59,5,0,0,0.921875,0,False
581,56,8,0,0,0.875,0,False
582,59,5,0,0,0.921875,0,False
583,58,6,0,0,0.90625,0,False
584,57,7,0,0,0.890625,0,False
585,57,7,0,0,0.890625,0,False
586,57,7,0,0,0.890625,0,False
587,57,7,0,0,0.890625,0,False
588,57,7,0,0,0.890625,0,False
589,58,6,0,0,0.90625,0,False
590,59,5,0,0,0.921875,0,False
591,58,6,0,0,0.90625,0,False
592,56,8,0,0,0.875,0,False
593,58,6,0,0,0.90625,0,False
594,56,8,0,0,0.875,0,False
595,60,4,0,0,0.9375,0,False
596,57,7,0,0,0.890625,0,False
597,58,6,0,0,0.90625,0,False
598,57,7,0,0,0.890625,0,False
599,58,6,0,0,0.90625,0,False
600,58,6,0,0,0.90625,0,False
601,57,7,0,0,0.890625,0,False
602,59,5,0,0,0.921875,0,False
603,56,8,0,0,0.875,0,False
604,56,8,0,0,0.875,0,False
605,56,8,0,0,0.875,0,False
606,58,6,0,0,0.90625,0,False
607,59,5,0,0,0.921875,0,False
608,56,8,0,0,0.875,0,False
609,61,3,0,0,0.953125,0,False
610,58,6,0,0,0.90625,0,False
611,57,7,0,0,0.890625,0,False
612,54,10,0,0,0.84375,0,False
613,59,5,0,0,0.921875,0,False
614,58,6,0,0,0.90625,0,False
615,54,10,0,0,0.84375,0,False
616,59,5,0,0,0.921875,0,False
617,59,5,0,0,0.921875,0,False
618,59,5,0,0,0.921875,0,False
619,60,3,1,0,0.9375,1,False
620,59,5,0,0,0.921875,0,False
621,57,7,0,0,0.890625,0,False
622,59,5,0,0,0.921875,0,False
623,57,7,0,0,0.890625,0,False
624,58,6,0,0,0.90625,0,False
625,56,7,1,0,0.875,1,False
626,58,6,0,0,0.90625,0,False
627,60,4,0,0,0.9375,0,False
628,58,6,0,0,0.90625,0,False
629,57,7,0,0,0.890625,0,False
630,59,5,0,0,0.921875,0,False
631,58,6,0,0,0.90625,0,False
632,59,5,0,0,0.921875,0,False
633,60,4,0,0,0.9375,0,False
634,58,6,0,0,0.90625,0,False
635,60,4,0,0,0.9375,0,False
636,57,7,0,0,0.890625,0,False
637,56,8,0,0,0.875,0,False
638,53,11,0,0,0.828125,0,False
639,57,7,0,0,0.890625,0,False
640,56,8,0,0,0.875,0,False
