perm_idx,n_converged,n_warnings,n_failed,n_insufficient_data,convergence_rate,n_nan_t,is_degenerate
0,60,4,0,0,0.9375,0,False
1,60,4,0,0,0.9375,0,False
2,59,5,0,0,0.921875,0,False
3,59,5,0,0,0.921875,0,False
4,62,2,0,0,0.96875,0,False
5,61,3,0,0,0.953125,0,False
6,59,5,0,0,0.921875,0,False
7,59,5,0,0,0.921875,0,False
8,61,3,0,0,0.953125,0,False
9,61,3,0,0,0.953125,0,False
10,59,5,0,0,0.921875,0,False
11,61,3,0,0,0.953125,0,False
12,60,4,0,0,0.9375,0,False
13,60,4,0,0,0.9375,0,False
14,60,4,0,0,0.9375,0,False
15,58,6,0,0,0.90625,0,False
16,60,4,0,0,0.9375,0,False
17,60,4,0,0,0.9375,0,False
18,60,4,0,0,0.9375,0,False
19,60,4,0,0,0.9375,0,False
20,59,5,0,0,0.921875,0,False
21,59,5,0,0,0.921875,0,False
22,58,6,0,0,0.90625,0,False
23,58,6,0,0,0.90625,0,False
24,57,7,0,0,0.890625,0,False
25,60,4,0,0,0.9375,0,False
26,62,2,0,0,0.96875,0,False
27,60,4,0,0,0.9375,0,False
28,57,7,0,0,0.890625,0,False
29,59,5,0,0,0.921875,0,False
30,61,3,0,0,0.953125,0,False
31,61,3,0,0,0.953125,0,False
32,60,4,0,0,0.9375,0,False
33,60,4,0,0,0.9375,0,False
34,60,4,0,0,0.9375,0,False
35,60,4,0,0,0.9375,0,False
36,60,4,0,0,0.9375,0,False
37,60,4,0,0,0.9375,0,False
38,62,2,0,0,0.96875,0,False
39,61,3,0,0,0.953125,0,False
40,59,5,0,0,0.921875,0,False
41,59,5,0,0,0.921875,0,False
42,59,5,0,0,0.921875,0,False
43,60,4,0,0,0.9375,0,False
44,62,2,0,0,0.96875,0,False
45,59,5,0,0,0.921875,0,False
46,62,2,0,0,0.96875,0,False
47,62,2,0,0,0.96875,0,False
48,60,4,0,0,0.9375,0,False
49,59,5,0,0,0.921875,0,False
50,61,3,0,0,0.953125,0,False
51,61,3,0,0,0.953125,0,False
52,60,4,0,0,0.9375,0,False
53,60,4,0,0,0.9375,0,False
54,60,4,0,0,0.9375,0,False
55,59,5,0,0,0.921875,0,False
56,61,3,0,0,0.953125,0,False
57,61,3,0,0,0.953125,0,False
58,58,6,0,0,0.90625,0,False
59,60,4,0,0,0.9375,0,False
60,58,6,0,0,0.90625,0,False
61,61,3,0,0,0.953125,0,False
62,63,1,0,0,0.984375,0,False
63,58,6,0,0,0.90625,0,False
64,58,6,0,0,0.90625,0,False
65,59,5,0,0,0.921875,0,False
66,62,2,0,0,0.96875,0,False
67,59,5,0,0,0.921875,0,False
68,61,3,0,0,0.953125,0,False
69,60,4,0,0,0.9375,0,False
70,60,4,0,0,0.9375,0,False
71,60,4,0,0,0.9375,0,False
72,59,5,0,0,0.921875,0,False
73,60,4,0,0,0.9375,0,False
74,60,4,0,0,0.9375,0,False
75,59,5,0,0,0.921875,0,False
76,59,5,0,0,0.921875,0,False
77,61,3,0,0,0.953125,0,False
78,59,5,0,0,0.921875,0,False
79,60,4,0,0,0.9375,0,False
80,63,1,0,0,0.984375,0,False
81,62,2,0,0,0.96875,0,False
82,61,3,0,0,0.953125,0,False
83,59,5,0,0,0.921875,0,False
84,58,6,0,0,0.90625,0,False
85,59,5,0,0,0.921875,0,False
86,58,6,0,0,0.90625,0,False
87,58,6,0,0,0.90625,0,False
88,61,3,0,0,0.953125,0,False
89,60,4,0,0,0.9375,0,False
90,58,6,0,0,0.90625,0,False
91,59,5,0,0,0.921875,0,False
92,60,4,0,0,0.9375,0,False
93,61,3,0,0,0.953125,0,False
94,58,6,0,0,0.90625,0,False
95,61,3,0,0,0.953125,0,False
96,58,6,0,0,0.90625,0,False
97,62,2,0,0,0.96875,0,False
98,59,5,0,0,0.921875,0,False
99,60,4,0,0,0.9375,0,False
100,61,3,0,0,0.953125,0,False
101,60,4,0,0,0.9375,0,False
102,60,4,0,0,0.9375,0,False
103,61,3,0,0,0.953125,0,False
104,60,4,0,0,0.9375,0,False
105,60,4,0,0,0.9375,0,False
106,56,8,0,0,0.875,0,False
107,60,4,0,0,0.9375,0,False
108,60,4,0,0,0.9375,0,False
109,61,3,0,0,0.953125,0,False
110,59,5,0,0,0.921875,0,False
111,60,4,0,0,0.9375,0,False
112,60,4,0,0,0.9375,0,False
113,61,3,0,0,0.953125,0,False
114,61,3,0,0,0.953125,0,False
115,61,3,0,0,0.953125,0,False
116,61,3,0,0,0.953125,0,False
117,61,3,0,0,0.953125,0,False
118,62,2,0,0,0.96875,0,False
119,62,2,0,0,0.96875,0,False
120,60,4,0,0,0.9375,0,False
121,63,1,0,0,0.984375,0,False
122,60,4,0,0,0.9375,0,False
123,62,2,0,0,0.96875,0,False
124,62,2,0,0,0.96875,0,False
125,57,7,0,0,0.890625,0,False
126,60,4,0,0,0.9375,0,False
127,63,1,0,0,0.984375,0,False
128,60,4,0,0,0.9375,0,False
129,59,5,0,0,0.921875,0,False
130,61,3,0,0,0.953125,0,False
131,59,5,0,0,0.921875,0,False
132,59,5,0,0,0.921875,0,False
133,58,6,0,0,0.90625,0,False
134,58,6,0,0,0.90625,0,False
135,60,4,0,0,0.9375,0,False
136,58,6,0,0,0.90625,0,False
137,58,5,1,0,0.90625,1,False
138,59,5,0,0,0.921875,0,False
139,59,5,0,0,0.921875,0,False
140,60,4,0,0,0.9375,0,False
141,60,4,0,0,0.9375,0,False
142,58,6,0,0,0.90625,0,False
143,56,8,0,0,0.875,0,False
144,61,3,0,0,0.953125,0,False
145,59,5,0,0,0.921875,0,False
146,59,5,0,0,0.921875,0,False
147,60,4,0,0,0.9375,0,False
148,60,4,0,0,0.9375,0,False
149,59,5,0,0,0.921875,0,False
150,58,6,0,0,0.90625,0,False
151,60,4,0,0,0.9375,0,False
152,60,4,0,0,0.9375,0,False
153,60,4,0,0,0.9375,0,False
154,61,3,0,0,0.953125,0,False
155,60,4,0,0,0.9375,0,False
156,60,4,0,0,0.9375,0,False
157,60,4,0,0,0.9375,0,False
158,59,5,0,0,0.921875,0,False
159,63,1,0,0,0.984375,0,False
160,58,6,0,0,0.90625,0,False
161,59,5,0,0,0.921875,0,False
162,57,7,0,0,0.890625,0,False
163,59,5,0,0,0.921875,0,False
164,61,3,0,0,0.953125,0,False
165,61,3,0,0,0.953125,0,False
166,62,2,0,0,0.96875,0,False
167,60,4,0,0,0.9375,0,False
168,61,3,0,0,0.953125,0,False
169,59,5,0,0,0.921875,0,False
170,60,4,0,0,0.9375,0,False
171,58,6,0,0,0.90625,0,False
172,59,5,0,0,0.921875,0,False
173,59,5,0,0,0.921875,0,False
174,62,2,0,0,0.96875,0,False
175,61,3,0,0,0.953125,0,False
176,61,3,0,0,0.953125,0,False
177,59,5,0,0,0.921875,0,False
178,60,4,0,0,0.9375,0,False
179,59,5,0,0,0.921875,0,False
180,60,4,0,0,0.9375,0,False
181,62,2,0,0,0.96875,0,False
182,61,3,0,0,0.953125,0,False
183,60,4,0,0,0.9375,0,False
184,59,5,0,0,0.921875,0,False
185,59,5,0,0,0.921875,0,False
186,61,3,0,0,0.953125,0,False
187,61,3,0,0,0.953125,0,False
