perm_idx,n_converged,n_warnings,n_failed,n_insufficient_data,convergence_rate,n_nan_t,is_degenerate
0,61,3,0,0,0.953125,0,False
1,60,4,0,0,0.9375,0,False
2,62,2,0,0,0.96875,0,False
3,60,4,0,0,0.9375,0,False
4,61,3,0,0,0.953125,0,False
5,60,4,0,0,0.9375,0,False
6,61,3,0,0,0.953125,0,False
7,60,4,0,0,0.9375,0,False
8,59,5,0,0,0.921875,0,False
9,59,5,0,0,0.921875,0,False
10,60,4,0,0,0.9375,0,False
11,60,4,0,0,0.9375,0,False
12,62,2,0,0,0.96875,0,False
13,60,4,0,0,0.9375,0,False
14,60,4,0,0,0.9375,0,False
15,62,2,0,0,0.96875,0,False
16,59,5,0,0,0.921875,0,False
17,59,5,0,0,0.921875,0,False
18,60,4,0,0,0.9375,0,False
19,59,5,0,0,0.921875,0,False
20,61,3,0,0,0.953125,0,False
21,61,3,0,0,0.953125,0,False
22,61,3,0,0,0.953125,0,False
23,59,5,0,0,0.921875,0,False
24,61,3,0,0,0.953125,0,False
25,60,4,0,0,0.9375,0,False
26,59,5,0,0,0.921875,0,False
27,60,4,0,0,0.9375,0,False
28,61,3,0,0,0.953125,0,False
29,62,2,0,0,0.96875,0,False
30,61,3,0,0,0.953125,0,False
31,60,4,0,0,0.9375,0,False
32,64,0,0,0,1.0,0,False
33,59,5,0,0,0.921875,0,False
34,62,2,0,0,0.96875,0,False
35,60,4,0,0,0.9375,0,False
36,61,3,0,0,0.953125,0,False
37,59,5,0,0,0.921875,0,False
38,62,2,0,0,0.96875,0,False
39,60,4,0,0,0.9375,0,False
40,63,1,0,0,0.984375,0,False
41,63,1,0,0,0.984375,0,False
42,61,3,0,0,0.953125,0,False
43,62,2,0,0,0.96875,0,False
44,60,4,0,0,0.9375,0,False
45,59,5,0,0,0.921875,0,False
46,61,3,0,0,0.953125,0,False
47,60,4,0,0,0.9375,0,False
48,60,4,0,0,0.9375,0,False
49,61,3,0,0,0.953125,0,False
50,61,3,0,0,0.953125,0,False
51,59,5,0,0,0.921875,0,False
52,60,4,0,0,0.9375,0,False
53,60,4,0,0,0.9375,0,False
54,60,4,0,0,0.9375,0,False
55,61,3,0,0,0.953125,0,False
56,60,4,0,0,0.9375,0,False
57,59,5,0,0,0.921875,0,False
58,59,5,0,0,0.921875,0,False
59,59,5,0,0,0.921875,0,False
60,61,3,0,0,0.953125,0,False
61,59,5,0,0,0.921875,0,False
62,63,1,0,0,0.984375,0,False
63,59,5,0,0,0.921875,0,False
64,60,4,0,0,0.9375,0,False
65,61,3,0,0,0.953125,0,False
66,60,4,0,0,0.9375,0,False
67,63,1,0,0,0.984375,0,False
68,61,3,0,0,0.953125,0,False
69,61,3,0,0,0.953125,0,False
70,60,4,0,0,0.9375,0,False
71,59,5,0,0,0.921875,0,False
72,60,4,0,0,0.9375,0,False
73,61,3,0,0,0.953125,0,False
74,60,4,0,0,0.9375,0,False
75,61,3,0,0,0.953125,0,False
76,62,2,0,0,0.96875,0,False
77,61,3,0,0,0.953125,0,False
78,61,3,0,0,0.953125,0,False
79,60,4,0,0,0.9375,0,False
80,60,4,0,0,0.9375,0,False
81,61,3,0,0,0.953125,0,False
82,59,5,0,0,0.921875,0,False
83,62,2,0,0,0.96875,0,False
84,61,3,0,0,0.953125,0,False
85,62,2,0,0,0.96875,0,False
86,60,4,0,0,0.9375,0,False
87,60,4,0,0,0.9375,0,False
88,60,4,0,0,0.9375,0,False
89,60,4,0,0,0.9375,0,False
90,62,2,0,0,0.96875,0,False
91,62,2,0,0,0.96875,0,False
92,62,2,0,0,0.96875,0,False
93,62,2,0,0,0.96875,0,False
94,60,4,0,0,0.9375,0,False
95,60,4,0,0,0.9375,0,False
96,60,4,0,0,0.9375,0,False
97,61,3,0,0,0.953125,0,False
98,59,5,0,0,0.921875,0,False
99,61,3,0,0,0.953125,0,False
100,61,3,0,0,0.953125,0,False
101,60,4,0,0,0.9375,0,False
102,59,5,0,0,0.921875,0,False
103,59,5,0,0,0.921875,0,False
104,61,3,0,0,0.953125,0,False
105,60,4,0,0,0.9375,0,False
106,60,4,0,0,0.9375,0,False
107,60,4,0,0,0.9375,0,False
108,59,5,0,0,0.921875,0,False
109,59,5,0,0,0.921875,0,False
110,62,2,0,0,0.96875,0,False
111,62,2,0,0,0.96875,0,False
112,62,2,0,0,0.96875,0,False
