perm_idx,n_converged,n_warnings,n_failed,n_insufficient_data,convergence_rate,n_nan_t,is_degenerate
0,64,0,0,0,1.0,0,False
1,64,0,0,0,1.0,0,False
2,64,0,0,0,1.0,0,False
3,63,1,0,0,0.984375,0,False
4,64,0,0,0,1.0,0,False
5,63,1,0,0,0.984375,0,False
6,63,1,0,0,0.984375,0,False
7,63,1,0,0,0.984375,0,False
8,63,1,0,0,0.984375,0,False
9,64,0,0,0,1.0,0,False
10,62,2,0,0,0.96875,0,False
11,63,1,0,0,0.984375,0,False
12,63,1,0,0,0.984375,0,False
13,64,0,0,0,1.0,0,False
14,63,1,0,0,0.984375,0,False
15,63,1,0,0,0.984375,0,False
16,64,0,0,0,1.0,0,False
17,64,0,0,0,1.0,0,False
18,64,0,0,0,1.0,0,False
19,64,0,0,0,1.0,0,False
20,62,2,0,0,0.96875,0,False
21,61,3,0,0,0.953125,0,False
22,64,0,0,0,1.0,0,False
23,62,2,0,0,0.96875,0,False
24,64,0,0,0,1.0,0,False
25,63,1,0,0,0.984375,0,False
26,63,1,0,0,0.984375,0,False
27,63,1,0,0,0.984375,0,False
28,63,1,0,0,0.984375,0,False
29,64,0,0,0,1.0,0,False
30,63,1,0,0,0.984375,0,False
31,63,1,0,0,0.984375,0,False
32,63,1,0,0,0.984375,0,False
33,62,2,0,0,0.96875,0,False
34,63,1,0,0,0.984375,0,False
35,63,1,0,0,0.984375,0,False
36,63,1,0,0,0.984375,0,False
37,62,2,0,0,0.96875,0,False
38,63,1,0,0,0.984375,0,False
39,62,2,0,0,0.96875,0,False
40,61,3,0,0,0.953125,0,False
41,63,1,0,0,0.984375,0,False
42,63,1,0,0,0.984375,0,False
43,63,1,0,0,0.984375,0,False
44,60,4,0,0,0.9375,0,False
45,61,3,0,0,0.953125,0,False
46,63,1,0,0,0.984375,0,False
47,63,1,0,0,0.984375,0,False
48,62,2,0,0,0.96875,0,False
49,61,3,0,0,0.953125,0,False
50,63,1,0,0,0.984375,0,False
51,63,1,0,0,0.984375,0,False
52,63,1,0,0,0.984375,0,False
53,62,2,0,0,0.96875,0,False
54,64,0,0,0,1.0,0,False
55,63,1,0,0,0.984375,0,False
56,63,1,0,0,0.984375,0,False
57,60,4,0,0,0.9375,0,False
58,64,0,0,0,1.0,0,False
59,63,1,0,0,0.984375,0,False
60,63,1,0,0,0.984375,0,False
61,63,1,0,0,0.984375,0,False
62,62,2,0,0,0.96875,0,False
63,61,3,0,0,0.953125,0,False
64,63,1,0,0,0.984375,0,False
65,64,0,0,0,1.0,0,False
66,63,1,0,0,0.984375,0,False
67,64,0,0,0,1.0,0,False
68,63,1,0,0,0.984375,0,False
69,63,1,0,0,0.984375,0,False
70,63,1,0,0,0.984375,0,False
71,62,2,0,0,0.96875,0,False
72,63,1,0,0,0.984375,0,False
73,63,1,0,0,0.984375,0,False
74,63,1,0,0,0.984375,0,False
75,63,1,0,0,0.984375,0,False
76,62,2,0,0,0.96875,0,False
77,62,2,0,0,0.96875,0,False
78,64,0,0,0,1.0,0,False
79,61,3,0,0,0.953125,0,False
80,61,2,1,0,0.953125,1,False
81,63,1,0,0,0.984375,0,False
82,63,1,0,0,0.984375,0,False
83,64,0,0,0,1.0,0,False
84,63,1,0,0,0.984375,0,False
85,63,1,0,0,0.984375,0,False
86,63,1,0,0,0.984375,0,False
87,63,1,0,0,0.984375,0,False
88,63,1,0,0,0.984375,0,False
89,62,2,0,0,0.96875,0,False
90,62,2,0,0,0.96875,0,False
91,61,2,1,0,0.953125,1,False
92,63,1,0,0,0.984375,0,False
93,64,0,0,0,1.0,0,False
94,62,2,0,0,0.96875,0,False
95,63,1,0,0,0.984375,0,False
96,64,0,0,0,1.0,0,False
97,62,2,0,0,0.96875,0,False
98,61,3,0,0,0.953125,0,False
99,63,1,0,0,0.984375,0,False
100,64,0,0,0,1.0,0,False
101,64,0,0,0,1.0,0,False
102,63,1,0,0,0.984375,0,False
103,63,1,0,0,0.984375,0,False
104,61,3,0,0,0.953125,0,False
105,60,4,0,0,0.9375,0,False
106,64,0,0,0,1.0,0,False
107,62,2,0,0,0.96875,0,False
108,63,1,0,0,0.984375,0,False
109,64,0,0,0,1.0,0,False
110,62,2,0,0,0.96875,0,False
111,64,0,0,0,1.0,0,False
112,63,1,0,0,0.984375,0,False
113,63,1,0,0,0.984375,0,False
114,62,2,0,0,0.96875,0,False
115,64,0,0,0,1.0,0,False
116,63,1,0,0,0.984375,0,False
117,63,1,0,0,0.984375,0,False
118,62,2,0,0,0.96875,0,False
119,64,0,0,0,1.0,0,False
120,63,1,0,0,0.984375,0,False
121,62,2,0,0,0.96875,0,False
122,64,0,0,0,1.0,0,False
123,63,1,0,0,0.984375,0,False
124,64,0,0,0,1.0,0,False
125,60,4,0,0,0.9375,0,False
126,63,1,0,0,0.984375,0,False
127,61,3,0,0,0.953125,0,False
128,62,2,0,0,0.96875,0,False
129,64,0,0,0,1.0,0,False
130,64,0,0,0,1.0,0,False
131,62,2,0,0,0.96875,0,False
132,63,1,0,0,0.984375,0,False
133,64,0,0,0,1.0,0,False
134,63,1,0,0,0.984375,0,False
135,61,3,0,0,0.953125,0,False
136,64,0,0,0,1.0,0,False
137,64,0,0,0,1.0,0,False
138,61,3,0,0,0.953125,0,False
139,64,0,0,0,1.0,0,False
140,64,0,0,0,1.0,0,False
141,59,5,0,0,0.921875,0,False
142,62,2,0,0,0.96875,0,False
143,64,0,0,0,1.0,0,False
144,64,0,0,0,1.0,0,False
145,63,1,0,0,0.984375,0,False
146,62,2,0,0,0.96875,0,False
147,64,0,0,0,1.0,0,False
148,64,0,0,0,1.0,0,False
149,63,1,0,0,0.984375,0,False
150,64,0,0,0,1.0,0,False
151,64,0,0,0,1.0,0,False
152,63,1,0,0,0.984375,0,False
153,63,0,1,0,0.984375,1,False
154,64,0,0,0,1.0,0,False
155,63,1,0,0,0.984375,0,False
156,61,3,0,0,0.953125,0,False
157,64,0,0,0,1.0,0,False
158,61,3,0,0,0.953125,0,False
159,63,1,0,0,0.984375,0,False
160,61,3,0,0,0.953125,0,False
161,64,0,0,0,1.0,0,False
162,63,1,0,0,0.984375,0,False
163,63,1,0,0,0.984375,0,False
164,63,1,0,0,0.984375,0,False
165,64,0,0,0,1.0,0,False
166,63,1,0,0,0.984375,0,False
167,64,0,0,0,1.0,0,False
168,62,2,0,0,0.96875,0,False
169,62,2,0,0,0.96875,0,False
170,63,1,0,0,0.984375,0,False
171,64,0,0,0,1.0,0,False
172,62,2,0,0,0.96875,0,False
173,63,1,0,0,0.984375,0,False
174,64,0,0,0,1.0,0,False
175,64,0,0,0,1.0,0,False
176,64,0,0,0,1.0,0,False
177,64,0,0,0,1.0,0,False
178,64,0,0,0,1.0,0,False
179,64,0,0,0,1.0,0,False
180,64,0,0,0,1.0,0,False
181,63,1,0,0,0.984375,0,False
182,62,2,0,0,0.96875,0,False
183,63,1,0,0,0.984375,0,False
184,63,1,0,0,0.984375,0,False
185,63,1,0,0,0.984375,0,False
186,64,0,0,0,1.0,0,False
187,63,1,0,0,0.984375,0,False
188,64,0,0,0,1.0,0,False
189,61,3,0,0,0.953125,0,False
190,64,0,0,0,1.0,0,False
191,63,1,0,0,0.984375,0,False
192,60,4,0,0,0.9375,0,False
193,63,1,0,0,0.984375,0,False
194,63,1,0,0,0.984375,0,False
195,62,2,0,0,0.96875,0,False
196,63,1,0,0,0.984375,0,False
197,64,0,0,0,1.0,0,False
198,63,1,0,0,0.984375,0,False
199,63,1,0,0,0.984375,0,False
