perm_idx,n_converged,n_warnings,n_failed,n_insufficient_data,convergence_rate,n_nan_t,is_degenerate
0,61,3,0,0,0.953125,0,False
1,63,1,0,0,0.984375,0,False
2,58,6,0,0,0.90625,0,False
3,62,1,1,0,0.96875,1,False
4,62,2,0,0,0.96875,0,False
5,62,2,0,0,0.96875,0,False
6,62,2,0,0,0.96875,0,False
7,58,6,0,0,0.90625,0,False
8,58,6,0,0,0.90625,0,False
9,60,4,0,0,0.9375,0,False
10,60,4,0,0,0.9375,0,False
11,62,2,0,0,0.96875,0,False
12,60,4,0,0,0.9375,0,False
13,63,1,0,0,0.984375,0,False
14,61,3,0,0,0.953125,0,False
15,57,7,0,0,0.890625,0,False
16,60,4,0,0,0.9375,0,False
17,60,3,1,0,0.9375,1,False
18,60,4,0,0,0.9375,0,False
19,60,4,0,0,0.9375,0,False
20,60,4,0,0,0.9375,0,False
21,61,3,0,0,0.953125,0,False
22,58,6,0,0,0.90625,0,False
23,60,4,0,0,0.9375,0,False
24,59,5,0,0,0.921875,0,False
25,61,3,0,0,0.953125,0,False
26,60,4,0,0,0.9375,0,False
27,61,3,0,0,0.953125,0,False
28,60,4,0,0,0.9375,0,False
29,60,4,0,0,0.9375,0,False
30,61,3,0,0,0.953125,0,False
31,58,6,0,0,0.90625,0,False
32,60,4,0,0,0.9375,0,False
33,61,3,0,0,0.953125,0,False
34,63,1,0,0,0.984375,0,False
35,60,4,0,0,0.9375,0,False
36,60,4,0,0,0.9375,0,False
37,58,6,0,0,0.90625,0,False
38,60,4,0,0,0.9375,0,False
39,60,4,0,0,0.9375,0,False
40,61,3,0,0,0.953125,0,False
41,62,2,0,0,0.96875,0,False
42,58,6,0,0,0.90625,0,False
43,60,4,0,0,0.9375,0,False
44,63,1,0,0,0.984375,0,False
45,62,2,0,0,0.96875,0,False
46,62,2,0,0,0.96875,0,False
47,61,3,0,0,0.953125,0,False
48,61,3,0,0,0.953125,0,False
49,61,3,0,0,0.953125,0,False
50,60,4,0,0,0.9375,0,False
51,62,2,0,0,0.96875,0,False
52,63,1,0,0,0.984375,0,False
53,60,4,0,0,0.9375,0,False
54,61,3,0,0,0.953125,0,False
55,61,3,0,0,0.953125,0,False
56,62,2,0,0,0.96875,0,False
57,62,2,0,0,0.96875,0,False
58,61,3,0,0,0.953125,0,False
59,59,5,0,0,0.921875,0,False
60,61,3,0,0,0.953125,0,False
61,60,4,0,0,0.9375,0,False
62,61,3,0,0,0.953125,0,False
63,62,2,0,0,0.96875,0,False
64,59,5,0,0,0.921875,0,False
65,61,3,0,0,0.953125,0,False
66,63,1,0,0,0.984375,0,False
67,61,3,0,0,0.953125,0,False
68,61,3,0,0,0.953125,0,False
69,61,3,0,0,0.953125,0,False
70,62,2,0,0,0.96875,0,False
71,61,3,0,0,0.953125,0,False
72,60,4,0,0,0.9375,0,False
73,57,7,0,0,0.890625,0,False
74,61,3,0,0,0.953125,0,False
75,62,2,0,0,0.96875,0,False
76,61,3,0,0,0.953125,0,False
77,58,6,0,0,0.90625,0,False
78,59,5,0,0,0.921875,0,False
79,61,3,0,0,0.953125,0,False
80,61,3,0,0,0.953125,0,False
81,61,3,0,0,0.953125,0,False
82,60,4,0,0,0.9375,0,False
83,58,6,0,0,0.90625,0,False
84,58,6,0,0,0.90625,0,False
85,61,3,0,0,0.953125,0,False
86,61,3,0,0,0.953125,0,False
87,59,4,1,0,0.921875,1,False
88,61,3,0,0,0.953125,0,False
89,60,4,0,0,0.9375,0,False
90,58,6,0,0,0.90625,0,False
91,61,3,0,0,0.953125,0,False
92,59,5,0,0,0.921875,0,False
93,60,4,0,0,0.9375,0,False
94,61,3,0,0,0.953125,0,False
95,59,5,0,0,0.921875,0,False
96,58,6,0,0,0.90625,0,False
97,62,2,0,0,0.96875,0,False
98,62,2,0,0,0.96875,0,False
99,62,2,0,0,0.96875,0,False
