perm_idx,n_converged,n_warnings,n_failed,n_insufficient_data,convergence_rate,n_nan_t,is_degenerate
0,61,3,0,0,0.953125,0,False
1,64,0,0,0,1.0,0,False
2,63,1,0,0,0.984375,0,False
3,62,2,0,0,0.96875,0,False
4,63,1,0,0,0.984375,0,False
5,63,1,0,0,0.984375,0,False
6,64,0,0,0,1.0,0,False
7,63,1,0,0,0.984375,0,False
8,62,2,0,0,0.96875,0,False
9,63,1,0,0,0.984375,0,False
10,62,2,0,0,0.96875,0,False
11,63,1,0,0,0.984375,0,False
12,63,1,0,0,0.984375,0,False
13,62,2,0,0,0.96875,0,False
14,63,1,0,0,0.984375,0,False
15,63,1,0,0,0.984375,0,False
16,64,0,0,0,1.0,0,False
17,62,2,0,0,0.96875,0,False
18,63,1,0,0,0.984375,0,False
19,64,0,0,0,1.0,0,False
20,61,3,0,0,0.953125,0,False
21,63,1,0,0,0.984375,0,False
22,62,2,0,0,0.96875,0,False
23,62,2,0,0,0.96875,0,False
24,62,2,0,0,0.96875,0,False
25,61,3,0,0,0.953125,0,False
26,62,2,0,0,0.96875,0,False
27,64,0,0,0,1.0,0,False
28,61,2,1,0,0.953125,1,False
29,62,2,0,0,0.96875,0,False
30,63,1,0,0,0.984375,0,False
31,61,3,0,0,0.953125,0,False
32,63,1,0,0,0.984375,0,False
33,63,1,0,0,0.984375,0,False
34,63,1,0,0,0.984375,0,False
35,61,3,0,0,0.953125,0,False
36,61,3,0,0,0.953125,0,False
37,62,2,0,0,0.96875,0,False
38,61,3,0,0,0.953125,0,False
39,62,2,0,0,0.96875,0,False
40,63,1,0,0,0.984375,0,False
41,63,1,0,0,0.984375,0,False
42,62,2,0,0,0.96875,0,False
43,63,1,0,0,0.984375,0,False
44,62,2,0,0,0.96875,0,False
45,60,4,0,0,0.9375,0,False
46,62,2,0,0,0.96875,0,False
47,63,1,0,0,0.984375,0,False
48,64,0,0,0,1.0,0,False
49,61,3,0,0,0.953125,0,False
50,63,1,0,0,0.984375,0,False
51,64,0,0,0,1.0,0,False
52,63,1,0,0,0.984375,0,False
53,60,4,0,0,0.9375,0,False
54,63,1,0,0,0.984375,0,False
55,61,3,0,0,0.953125,0,False
56,63,1,0,0,0.984375,0,False
57,62,2,0,0,0.96875,0,False
58,62,2,0,0,0.96875,0,False
59,64,0,0,0,1.0,0,False
60,61,3,0,0,0.953125,0,False
61,60,3,1,0,0.9375,1,False
62,62,2,0,0,0.96875,0,False
63,63,1,0,0,0.984375,0,False
64,61,3,0,0,0.953125,0,False
65,63,1,0,0,0.984375,0,False
66,62,2,0,0,0.96875,0,False
67,61,3,0,0,0.953125,0,False
68,63,1,0,0,0.984375,0,False
69,64,0,0,0,1.0,0,False
70,62,2,0,0,0.96875,0,False
71,64,0,0,0,1.0,0,False
72,64,0,0,0,1.0,0,False
73,64,0,0,0,1.0,0,False
74,61,3,0,0,0.953125,0,False
75,63,1,0,0,0.984375,0,False
76,62,2,0,0,0.96875,0,False
77,61,3,0,0,0.953125,0,False
78,59,5,0,0,0.921875,0,False
79,63,1,0,0,0.984375,0,False
80,64,0,0,0,1.0,0,False
81,64,0,0,0,1.0,0,False
82,62,2,0,0,0.96875,0,False
83,62,2,0,0,0.96875,0,False
84,64,0,0,0,1.0,0,False
85,62,2,0,0,0.96875,0,False
86,63,1,0,0,0.984375,0,False
87,63,1,0,0,0.984375,0,False
88,62,2,0,0,0.96875,0,False
89,62,2,0,0,0.96875,0,False
90,61,3,0,0,0.953125,0,False
91,63,1,0,0,0.984375,0,False
92,64,0,0,0,1.0,0,False
93,61,3,0,0,0.953125,0,False
94,62,2,0,0,0.96875,0,False
95,63,1,0,0,0.984375,0,False
96,63,1,0,0,0.984375,0,False
97,61,3,0,0,0.953125,0,False
98,63,1,0,0,0.984375,0,False
99,61,3,0,0,0.953125,0,False
100,62,2,0,0,0.96875,0,False
101,63,1,0,0,0.984375,0,False
102,63,1,0,0,0.984375,0,False
103,63,1,0,0,0.984375,0,False
104,61,3,0,0,0.953125,0,False
105,64,0,0,0,1.0,0,False
106,63,1,0,0,0.984375,0,False
107,59,5,0,0,0.921875,0,False
108,63,0,1,0,0.984375,1,False
109,61,3,0,0,0.953125,0,False
110,63,1,0,0,0.984375,0,False
111,63,1,0,0,0.984375,0,False
112,63,1,0,0,0.984375,0,False
113,64,0,0,0,1.0,0,False
114,62,2,0,0,0.96875,0,False
115,62,2,0,0,0.96875,0,False
116,62,2,0,0,0.96875,0,False
117,63,1,0,0,0.984375,0,False
118,63,0,1,0,0.984375,1,False
119,60,4,0,0,0.9375,0,False
120,62,2,0,0,0.96875,0,False
121,63,1,0,0,0.984375,0,False
122,62,2,0,0,0.96875,0,False
123,62,2,0,0,0.96875,0,False
124,62,2,0,0,0.96875,0,False
125,63,1,0,0,0.984375,0,False
126,64,0,0,0,1.0,0,False
127,60,4,0,0,0.9375,0,False
128,62,2,0,0,0.96875,0,False
129,62,2,0,0,0.96875,0,False
130,62,1,1,0,0.96875,1,False
131,64,0,0,0,1.0,0,False
132,62,2,0,0,0.96875,0,False
133,62,2,0,0,0.96875,0,False
134,63,1,0,0,0.984375,0,False
135,62,2,0,0,0.96875,0,False
136,64,0,0,0,1.0,0,False
137,62,2,0,0,0.96875,0,False
138,62,1,1,0,0.96875,1,False
139,62,2,0,0,0.96875,0,False
140,63,1,0,0,0.984375,0,False
141,63,1,0,0,0.984375,0,False
142,64,0,0,0,1.0,0,False
143,63,1,0,0,0.984375,0,False
144,62,2,0,0,0.96875,0,False
145,63,1,0,0,0.984375,0,False
146,63,1,0,0,0.984375,0,False
147,63,1,0,0,0.984375,0,False
148,64,0,0,0,1.0,0,False
149,63,1,0,0,0.984375,0,False
150,61,3,0,0,0.953125,0,False
151,61,2,1,0,0.953125,1,False
152,60,4,0,0,0.9375,0,False
153,62,2,0,0,0.96875,0,False
154,64,0,0,0,1.0,0,False
155,64,0,0,0,1.0,0,False
156,61,3,0,0,0.953125,0,False
157,63,1,0,0,0.984375,0,False
158,63,1,0,0,0.984375,0,False
159,63,1,0,0,0.984375,0,False
160,63,1,0,0,0.984375,0,False
161,61,3,0,0,0.953125,0,False
162,63,1,0,0,0.984375,0,False
163,64,0,0,0,1.0,0,False
164,62,2,0,0,0.96875,0,False
165,63,1,0,0,0.984375,0,False
166,64,0,0,0,1.0,0,False
167,62,2,0,0,0.96875,0,False
168,62,2,0,0,0.96875,0,False
