perm_idx,n_converged,n_warnings,n_failed,n_insufficient_data,convergence_rate,n_nan_t,is_degenerate
0,61,3,0,0,0.953125,0,False
1,60,4,0,0,0.9375,0,False
2,60,4,0,0,0.9375,0,False
3,61,3,0,0,0.953125,0,False
4,59,5,0,0,0.921875,0,False
5,62,2,0,0,0.96875,0,False
6,63,1,0,0,0.984375,0,False
7,60,4,0,0,0.9375,0,False
8,60,4,0,0,0.9375,0,False
9,61,3,0,0,0.953125,0,False
10,63,1,0,0,0.984375,0,False
11,62,2,0,0,0.96875,0,False
12,59,5,0,0,0.921875,0,False
13,61,3,0,0,0.953125,0,False
14,60,4,0,0,0.9375,0,False
15,62,2,0,0,0.96875,0,False
16,60,4,0,0,0.9375,0,False
17,62,2,0,0,0.96875,0,False
18,62,2,0,0,0.96875,0,False
19,61,3,0,0,0.953125,0,False
20,63,1,0,0,0.984375,0,False
21,59,5,0,0,0.921875,0,False
22,62,2,0,0,0.96875,0,False
23,62,2,0,0,0.96875,0,False
24,60,4,0,0,0.9375,0,False
25,61,3,0,0,0.953125,0,False
26,62,2,0,0,0.96875,0,False
27,60,4,0,0,0.9375,0,False
28,61,3,0,0,0.953125,0,False
29,61,3,0,0,0.953125,0,False
30,60,4,0,0,0.9375,0,False
31,58,6,0,0,0.90625,0,False
32,60,4,0,0,0.9375,0,False
33,62,2,0,0,0.96875,0,False
34,61,3,0,0,0.953125,0,False
35,62,2,0,0,0.96875,0,False
36,57,7,0,0,0.890625,0,False
37,59,5,0,0,0.921875,0,False
38,60,4,0,0,0.9375,0,False
39,61,3,0,0,0.953125,0,False
40,63,1,0,0,0.984375,0,False
41,61,3,0,0,0.953125,0,False
42,61,3,0,0,0.953125,0,False
43,61,3,0,0,0.953125,0,False
44,63,1,0,0,0.984375,0,False
45,61,3,0,0,0.953125,0,False
46,63,1,0,0,0.984375,0,False
47,62,2,0,0,0.96875,0,False
48,60,4,0,0,0.9375,0,False
49,61,3,0,0,0.953125,0,False
50,61,3,0,0,0.953125,0,False
51,60,4,0,0,0.9375,0,False
52,58,6,0,0,0.90625,0,False
53,61,3,0,0,0.953125,0,False
54,61,3,0,0,0.953125,0,False
55,61,3,0,0,0.953125,0,False
56,60,4,0,0,0.9375,0,False
57,61,3,0,0,0.953125,0,False
58,60,4,0,0,0.9375,0,False
59,60,4,0,0,0.9375,0,False
60,60,4,0,0,0.9375,0,False
61,64,0,0,0,1.0,0,False
62,59,5,0,0,0.921875,0,False
63,61,3,0,0,0.953125,0,False
64,60,4,0,0,0.9375,0,False
65,59,5,0,0,0.921875,0,False
66,61,3,0,0,0.953125,0,False
67,60,4,0,0,0.9375,0,False
68,60,4,0,0,0.9375,0,False
69,59,5,0,0,0.921875,0,False
70,60,4,0,0,0.9375,0,False
71,60,4,0,0,0.9375,0,False
72,60,4,0,0,0.9375,0,False
73,61,3,0,0,0.953125,0,False
74,62,2,0,0,0.96875,0,False
75,62,2,0,0,0.96875,0,False
76,60,4,0,0,0.9375,0,False
77,61,3,0,0,0.953125,0,False
78,61,2,1,0,0.953125,1,False
79,60,4,0,0,0.9375,0,False
80,58,6,0,0,0.90625,0,False
81,60,4,0,0,0.9375,0,False
82,60,4,0,0,0.9375,0,False
83,63,1,0,0,0.984375,0,False
84,60,4,0,0,0.9375,0,False
85,58,6,0,0,0.90625,0,False
86,62,2,0,0,0.96875,0,False
87,61,3,0,0,0.953125,0,False
88,59,5,0,0,0.921875,0,False
89,62,2,0,0,0.96875,0,False
90,59,5,0,0,0.921875,0,False
91,59,5,0,0,0.921875,0,False
92,57,7,0,0,0.890625,0,False
93,62,2,0,0,0.96875,0,False
94,62,2,0,0,0.96875,0,False
95,60,4,0,0,0.9375,0,False
96,62,2,0,0,0.96875,0,False
97,59,5,0,0,0.921875,0,False
98,60,4,0,0,0.9375,0,False
99,59,5,0,0,0.921875,0,False
100,60,4,0,0,0.9375,0,False
101,58,6,0,0,0.90625,0,False
102,60,4,0,0,0.9375,0,False
103,61,3,0,0,0.953125,0,False
104,61,3,0,0,0.953125,0,False
105,61,3,0,0,0.953125,0,False
106,60,4,0,0,0.9375,0,False
107,61,3,0,0,0.953125,0,False
108,59,5,0,0,0.921875,0,False
109,60,4,0,0,0.9375,0,False
110,61,3,0,0,0.953125,0,False
111,59,5,0,0,0.921875,0,False
112,62,2,0,0,0.96875,0,False
