perm_idx,n_converged,n_warnings,n_failed,n_insufficient_data,convergence_rate,n_nan_t,is_degenerate
0,64,0,0,0,1.0,0,False
1,64,0,0,0,1.0,0,False
2,64,0,0,0,1.0,0,False
3,64,0,0,0,1.0,0,False
4,64,0,0,0,1.0,0,False
5,64,0,0,0,1.0,0,False
6,64,0,0,0,1.0,0,False
7,64,0,0,0,1.0,0,False
8,64,0,0,0,1.0,0,False
9,64,0,0,0,1.0,0,False
10,64,0,0,0,1.0,0,False
11,64,0,0,0,1.0,0,False
12,64,0,0,0,1.0,0,False
13,64,0,0,0,1.0,0,False
14,64,0,0,0,1.0,0,False
15,63,0,1,0,0.984375,1,False
16,64,0,0,0,1.0,0,False
17,64,0,0,0,1.0,0,False
18,64,0,0,0,1.0,0,False
19,64,0,0,0,1.0,0,False
20,64,0,0,0,1.0,0,False
21,64,0,0,0,1.0,0,False
22,64,0,0,0,1.0,0,False
23,64,0,0,0,1.0,0,False
24,64,0,0,0,1.0,0,False
25,63,1,0,0,0.984375,0,False
26,64,0,0,0,1.0,0,False
27,64,0,0,0,1.0,0,False
28,64,0,0,0,1.0,0,False
29,64,0,0,0,1.0,0,False
30,64,0,0,0,1.0,0,False
31,64,0,0,0,1.0,0,False
32,64,0,0,0,1.0,0,False
33,64,0,0,0,1.0,0,False
34,64,0,0,0,1.0,0,False
35,64,0,0,0,1.0,0,False
36,64,0,0,0,1.0,0,False
37,64,0,0,0,1.0,0,False
38,64,0,0,0,1.0,0,False
39,64,0,0,0,1.0,0,False
40,64,0,0,0,1.0,0,False
41,64,0,0,0,1.0,0,False
42,64,0,0,0,1.0,0,False
43,64,0,0,0,1.0,0,False
44,64,0,0,0,1.0,0,False
45,64,0,0,0,1.0,0,False
46,64,0,0,0,1.0,0,False
47,64,0,0,0,1.0,0,False
48,64,0,0,0,1.0,0,False
49,64,0,0,0,1.0,0,False
50,64,0,0,0,1.0,0,False
51,64,0,0,0,1.0,0,False
52,64,0,0,0,1.0,0,False
53,64,0,0,0,1.0,0,False
54,64,0,0,0,1.0,0,False
55,64,0,0,0,1.0,0,False
56,64,0,0,0,1.0,0,False
57,64,0,0,0,1.0,0,False
58,64,0,0,0,1.0,0,False
59,64,0,0,0,1.0,0,False
60,64,0,0,0,1.0,0,False
61,63,1,0,0,0.984375,0,False
62,64,0,0,0,1.0,0,False
63,64,0,0,0,1.0,0,False
64,64,0,0,0,1.0,0,False
65,64,0,0,0,1.0,0,False
66,64,0,0,0,1.0,0,False
67,64,0,0,0,1.0,0,False
68,64,0,0,0,1.0,0,False
69,64,0,0,0,1.0,0,False
70,63,1,0,0,0.984375,0,False
71,64,0,0,0,1.0,0,False
72,63,1,0,0,0.984375,0,False
73,64,0,0,0,1.0,0,False
74,64,0,0,0,1.0,0,False
75,64,0,0,0,1.0,0,False
76,64,0,0,0,1.0,0,False
77,64,0,0,0,1.0,0,False
78,64,0,0,0,1.0,0,False
79,64,0,0,0,1.0,0,False
80,64,0,0,0,1.0,0,False
81,64,0,0,0,1.0,0,False
82,64,0,0,0,1.0,0,False
83,64,0,0,0,1.0,0,False
84,64,0,0,0,1.0,0,False
85,64,0,0,0,1.0,0,False
86,64,0,0,0,1.0,0,False
87,64,0,0,0,1.0,0,False
88,64,0,0,0,1.0,0,False
89,64,0,0,0,1.0,0,False
90,64,0,0,0,1.0,0,False
91,64,0,0,0,1.0,0,False
92,64,0,0,0,1.0,0,False
93,64,0,0,0,1.0,0,False
94,64,0,0,0,1.0,0,False
95,64,0,0,0,1.0,0,False
96,64,0,0,0,1.0,0,False
97,64,0,0,0,1.0,0,False
98,64,0,0,0,1.0,0,False
99,64,0,0,0,1.0,0,False
100,64,0,0,0,1.0,0,False
101,64,0,0,0,1.0,0,False
102,64,0,0,0,1.0,0,False
103,64,0,0,0,1.0,0,False
104,64,0,0,0,1.0,0,False
105,64,0,0,0,1.0,0,False
106,64,0,0,0,1.0,0,False
107,64,0,0,0,1.0,0,False
108,64,0,0,0,1.0,0,False
109,64,0,0,0,1.0,0,False
110,64,0,0,0,1.0,0,False
111,64,0,0,0,1.0,0,False
112,64,0,0,0,1.0,0,False
113,64,0,0,0,1.0,0,False
114,64,0,0,0,1.0,0,False
115,64,0,0,0,1.0,0,False
116,64,0,0,0,1.0,0,False
117,64,0,0,0,1.0,0,False
118,64,0,0,0,1.0,0,False
119,64,0,0,0,1.0,0,False
120,64,0,0,0,1.0,0,False
121,64,0,0,0,1.0,0,False
122,64,0,0,0,1.0,0,False
123,64,0,0,0,1.0,0,False
124,64,0,0,0,1.0,0,False
125,63,1,0,0,0.984375,0,False
126,64,0,0,0,1.0,0,False
127,64,0,0,0,1.0,0,False
128,64,0,0,0,1.0,0,False
129,64,0,0,0,1.0,0,False
130,64,0,0,0,1.0,0,False
131,64,0,0,0,1.0,0,False
132,64,0,0,0,1.0,0,False
133,63,1,0,0,0.984375,0,False
134,64,0,0,0,1.0,0,False
135,64,0,0,0,1.0,0,False
136,64,0,0,0,1.0,0,False
137,64,0,0,0,1.0,0,False
138,64,0,0,0,1.0,0,False
139,64,0,0,0,1.0,0,False
140,64,0,0,0,1.0,0,False
141,64,0,0,0,1.0,0,False
142,63,1,0,0,0.984375,0,False
143,64,0,0,0,1.0,0,False
144,64,0,0,0,1.0,0,False
145,64,0,0,0,1.0,0,False
146,64,0,0,0,1.0,0,False
147,64,0,0,0,1.0,0,False
148,64,0,0,0,1.0,0,False
149,64,0,0,0,1.0,0,False
150,64,0,0,0,1.0,0,False
151,64,0,0,0,1.0,0,False
152,64,0,0,0,1.0,0,False
153,64,0,0,0,1.0,0,False
154,63,1,0,0,0.984375,0,False
155,64,0,0,0,1.0,0,False
156,64,0,0,0,1.0,0,False
157,64,0,0,0,1.0,0,False
158,64,0,0,0,1.0,0,False
159,64,0,0,0,1.0,0,False
160,63,1,0,0,0.984375,0,False
161,64,0,0,0,1.0,0,False
162,64,0,0,0,1.0,0,False
163,64,0,0,0,1.0,0,False
164,64,0,0,0,1.0,0,False
165,64,0,0,0,1.0,0,False
166,64,0,0,0,1.0,0,False
167,64,0,0,0,1.0,0,False
168,64,0,0,0,1.0,0,False
169,64,0,0,0,1.0,0,False
170,64,0,0,0,1.0,0,False
171,64,0,0,0,1.0,0,False
172,64,0,0,0,1.0,0,False
173,64,0,0,0,1.0,0,False
174,64,0,0,0,1.0,0,False
175,63,1,0,0,0.984375,0,False
176,64,0,0,0,1.0,0,False
177,64,0,0,0,1.0,0,False
178,64,0,0,0,1.0,0,False
179,64,0,0,0,1.0,0,False
180,64,0,0,0,1.0,0,False
181,64,0,0,0,1.0,0,False
182,64,0,0,0,1.0,0,False
183,64,0,0,0,1.0,0,False
184,64,0,0,0,1.0,0,False
185,64,0,0,0,1.0,0,False
186,64,0,0,0,1.0,0,False
187,64,0,0,0,1.0,0,False
188,64,0,0,0,1.0,0,False
189,64,0,0,0,1.0,0,False
190,64,0,0,0,1.0,0,False
191,64,0,0,0,1.0,0,False
192,64,0,0,0,1.0,0,False
193,64,0,0,0,1.0,0,False
194,64,0,0,0,1.0,0,False
195,64,0,0,0,1.0,0,False
196,64,0,0,0,1.0,0,False
197,64,0,0,0,1.0,0,False
198,64,0,0,0,1.0,0,False
199,64,0,0,0,1.0,0,False
200,64,0,0,0,1.0,0,False
201,64,0,0,0,1.0,0,False
202,64,0,0,0,1.0,0,False
203,64,0,0,0,1.0,0,False
204,64,0,0,0,1.0,0,False
205,63,1,0,0,0.984375,0,False
206,64,0,0,0,1.0,0,False
