perm_idx,n_converged,n_warnings,n_failed,n_insufficient_data,convergence_rate,n_nan_t,is_degenerate
0,62,2,0,0,0.96875,0,False
1,60,4,0,0,0.9375,0,False
2,61,3,0,0,0.953125,0,False
3,61,3,0,0,0.953125,0,False
4,61,3,0,0,0.953125,0,False
5,62,2,0,0,0.96875,0,False
6,63,1,0,0,0.984375,0,False
7,62,2,0,0,0.96875,0,False
8,62,2,0,0,0.96875,0,False
9,62,2,0,0,0.96875,0,False
10,64,0,0,0,1.0,0,False
11,63,1,0,0,0.984375,0,False
12,63,1,0,0,0.984375,0,False
13,58,6,0,0,0.90625,0,False
14,62,2,0,0,0.96875,0,False
15,63,1,0,0,0.984375,0,False
16,61,3,0,0,0.953125,0,False
17,61,3,0,0,0.953125,0,False
18,62,2,0,0,0.96875,0,False
19,63,1,0,0,0.984375,0,False
20,57,7,0,0,0.890625,0,False
21,62,2,0,0,0.96875,0,False
22,61,3,0,0,0.953125,0,False
23,61,3,0,0,0.953125,0,False
24,62,2,0,0,0.96875,0,False
25,63,1,0,0,0.984375,0,False
26,60,4,0,0,0.9375,0,False
27,61,3,0,0,0.953125,0,False
28,63,1,0,0,0.984375,0,False
29,63,1,0,0,0.984375,0,False
30,61,3,0,0,0.953125,0,False
31,59,5,0,0,0.921875,0,False
32,59,5,0,0,0.921875,0,False
33,61,3,0,0,0.953125,0,False
34,62,2,0,0,0.96875,0,False
35,62,2,0,0,0.96875,0,False
36,60,4,0,0,0.9375,0,False
37,60,4,0,0,0.9375,0,False
38,61,3,0,0,0.953125,0,False
39,63,1,0,0,0.984375,0,False
40,62,2,0,0,0.96875,0,False
41,63,1,0,0,0.984375,0,False
42,62,2,0,0,0.96875,0,False
43,61,3,0,0,0.953125,0,False
44,62,2,0,0,0.96875,0,False
45,61,3,0,0,0.953125,0,False
46,63,1,0,0,0.984375,0,False
47,62,2,0,0,0.96875,0,False
48,63,1,0,0,0.984375,0,False
49,62,2,0,0,0.96875,0,False
50,61,3,0,0,0.953125,0,False
51,61,3,0,0,0.953125,0,False
52,61,3,0,0,0.953125,0,False
53,63,1,0,0,0.984375,0,False
54,61,3,0,0,0.953125,0,False
55,63,1,0,0,0.984375,0,False
56,63,1,0,0,0.984375,0,False
57,62,2,0,0,0.96875,0,False
58,58,6,0,0,0.90625,0,False
59,60,4,0,0,0.9375,0,False
60,61,3,0,0,0.953125,0,False
61,64,0,0,0,1.0,0,False
62,62,2,0,0,0.96875,0,False
63,60,4,0,0,0.9375,0,False
64,61,3,0,0,0.953125,0,False
65,60,4,0,0,0.9375,0,False
66,62,2,0,0,0.96875,0,False
67,61,3,0,0,0.953125,0,False
68,62,2,0,0,0.96875,0,False
69,61,3,0,0,0.953125,0,False
70,62,2,0,0,0.96875,0,False
71,61,3,0,0,0.953125,0,False
72,59,5,0,0,0.921875,0,False
73,62,2,0,0,0.96875,0,False
74,62,2,0,0,0.96875,0,False
75,62,2,0,0,0.96875,0,False
76,62,2,0,0,0.96875,0,False
77,62,2,0,0,0.96875,0,False
78,59,5,0,0,0.921875,0,False
79,59,5,0,0,0.921875,0,False
80,60,4,0,0,0.9375,0,False
81,61,3,0,0,0.953125,0,False
82,62,2,0,0,0.96875,0,False
83,63,1,0,0,0.984375,0,False
84,59,5,0,0,0.921875,0,False
85,61,3,0,0,0.953125,0,False
86,60,4,0,0,0.9375,0,False
87,61,3,0,0,0.953125,0,False
88,60,4,0,0,0.9375,0,False
89,60,4,0,0,0.9375,0,False
90,61,3,0,0,0.953125,0,False
91,61,3,0,0,0.953125,0,False
92,62,2,0,0,0.96875,0,False
93,62,2,0,0,0.96875,0,False
94,60,4,0,0,0.9375,0,False
95,62,2,0,0,0.96875,0,False
96,63,1,0,0,0.984375,0,False
97,61,3,0,0,0.953125,0,False
98,60,4,0,0,0.9375,0,False
99,63,1,0,0,0.984375,0,False
100,63,1,0,0,0.984375,0,False
101,60,4,0,0,0.9375,0,False
102,60,4,0,0,0.9375,0,False
103,62,2,0,0,0.96875,0,False
104,60,4,0,0,0.9375,0,False
105,62,2,0,0,0.96875,0,False
106,59,5,0,0,0.921875,0,False
107,62,2,0,0,0.96875,0,False
108,61,3,0,0,0.953125,0,False
109,60,4,0,0,0.9375,0,False
110,60,4,0,0,0.9375,0,False
111,60,4,0,0,0.9375,0,False
112,62,2,0,0,0.96875,0,False
113,61,3,0,0,0.953125,0,False
114,61,3,0,0,0.953125,0,False
115,62,2,0,0,0.96875,0,False
116,63,1,0,0,0.984375,0,False
117,61,3,0,0,0.953125,0,False
118,61,3,0,0,0.953125,0,False
119,62,2,0,0,0.96875,0,False
120,60,4,0,0,0.9375,0,False
121,61,3,0,0,0.953125,0,False
122,60,4,0,0,0.9375,0,False
123,60,3,1,0,0.9375,1,False
124,62,2,0,0,0.96875,0,False
125,62,2,0,0,0.96875,0,False
126,59,5,0,0,0.921875,0,False
127,61,3,0,0,0.953125,0,False
128,61,3,0,0,0.953125,0,False
129,61,3,0,0,0.953125,0,False
130,62,2,0,0,0.96875,0,False
131,62,2,0,0,0.96875,0,False
132,60,4,0,0,0.9375,0,False
133,61,3,0,0,0.953125,0,False
134,63,1,0,0,0.984375,0,False
135,63,1,0,0,0.984375,0,False
136,62,2,0,0,0.96875,0,False
137,61,3,0,0,0.953125,0,False
138,60,4,0,0,0.9375,0,False
139,60,4,0,0,0.9375,0,False
140,61,3,0,0,0.953125,0,False
141,59,5,0,0,0.921875,0,False
142,61,3,0,0,0.953125,0,False
143,62,2,0,0,0.96875,0,False
144,64,0,0,0,1.0,0,False
145,61,3,0,0,0.953125,0,False
146,63,1,0,0,0.984375,0,False
147,60,4,0,0,0.9375,0,False
148,58,6,0,0,0.90625,0,False
149,61,3,0,0,0.953125,0,False
150,61,3,0,0,0.953125,0,False
151,63,1,0,0,0.984375,0,False
152,61,3,0,0,0.953125,0,False
153,61,3,0,0,0.953125,0,False
154,59,5,0,0,0.921875,0,False
155,62,2,0,0,0.96875,0,False
156,62,2,0,0,0.96875,0,False
157,62,2,0,0,0.96875,0,False
158,62,2,0,0,0.96875,0,False
159,61,3,0,0,0.953125,0,False
160,59,5,0,0,0.921875,0,False
161,62,2,0,0,0.96875,0,False
162,61,3,0,0,0.953125,0,False
163,60,4,0,0,0.9375,0,False
164,63,1,0,0,0.984375,0,False
165,60,4,0,0,0.9375,0,False
166,62,2,0,0,0.96875,0,False
167,61,3,0,0,0.953125,0,False
168,63,1,0,0,0.984375,0,False
169,61,3,0,0,0.953125,0,False
170,60,4,0,0,0.9375,0,False
171,63,1,0,0,0.984375,0,False
172,62,2,0,0,0.96875,0,False
173,60,4,0,0,0.9375,0,False
174,61,3,0,0,0.953125,0,False
175,62,2,0,0,0.96875,0,False
176,60,4,0,0,0.9375,0,False
177,60,4,0,0,0.9375,0,False
178,61,3,0,0,0.953125,0,False
179,63,1,0,0,0.984375,0,False
180,62,2,0,0,0.96875,0,False
181,62,2,0,0,0.96875,0,False
182,63,1,0,0,0.984375,0,False
183,59,4,1,0,0.921875,1,False
184,62,2,0,0,0.96875,0,False
185,60,4,0,0,0.9375,0,False
186,60,4,0,0,0.9375,0,False
187,63,1,0,0,0.984375,0,False
188,60,4,0,0,0.9375,0,False
189,62,2,0,0,0.96875,0,False
190,60,4,0,0,0.9375,0,False
191,60,4,0,0,0.9375,0,False
192,61,3,0,0,0.953125,0,False
