perm_idx,n_converged,n_warnings,n_failed,n_insufficient_data,convergence_rate,n_nan_t,is_degenerate
0,61,3,0,0,0.953125,0,False
1,58,6,0,0,0.90625,0,False
2,59,5,0,0,0.921875,0,False
3,60,3,1,0,0.9375,1,False
4,61,3,0,0,0.953125,0,False
5,59,5,0,0,0.921875,0,False
6,63,1,0,0,0.984375,0,False
7,60,4,0,0,0.9375,0,False
8,59,4,1,0,0.921875,1,False
9,61,3,0,0,0.953125,0,False
10,61,3,0,0,0.953125,0,False
11,61,3,0,0,0.953125,0,False
12,57,7,0,0,0.890625,0,False
13,61,3,0,0,0.953125,0,False
14,58,6,0,0,0.90625,0,False
15,61,3,0,0,0.953125,0,False
16,62,2,0,0,0.96875,0,False
17,62,2,0,0,0.96875,0,False
18,57,7,0,0,0.890625,0,False
19,59,5,0,0,0.921875,0,False
20,61,3,0,0,0.953125,0,False
21,59,5,0,0,0.921875,0,False
22,61,3,0,0,0.953125,0,False
23,61,3,0,0,0.953125,0,False
24,60,4,0,0,0.9375,0,False
25,59,5,0,0,0.921875,0,False
26,62,2,0,0,0.96875,0,False
27,60,4,0,0,0.9375,0,False
28,60,4,0,0,0.9375,0,False
29,59,5,0,0,0.921875,0,False
30,59,5,0,0,0.921875,0,False
31,58,6,0,0,0.90625,0,False
32,59,5,0,0,0.921875,0,False
33,61,3,0,0,0.953125,0,False
34,63,1,0,0,0.984375,0,False
35,62,2,0,0,0.96875,0,False
36,59,5,0,0,0.921875,0,False
37,59,5,0,0,0.921875,0,False
38,61,3,0,0,0.953125,0,False
39,61,3,0,0,0.953125,0,False
40,61,3,0,0,0.953125,0,False
41,60,4,0,0,0.9375,0,False
42,60,4,0,0,0.9375,0,False
43,60,4,0,0,0.9375,0,False
44,61,3,0,0,0.953125,0,False
45,62,2,0,0,0.96875,0,False
46,62,2,0,0,0.96875,0,False
47,62,2,0,0,0.96875,0,False
48,60,4,0,0,0.9375,0,False
49,60,4,0,0,0.9375,0,False
50,61,3,0,0,0.953125,0,False
51,61,3,0,0,0.953125,0,False
52,59,5,0,0,0.921875,0,False
53,61,3,0,0,0.953125,0,False
54,60,4,0,0,0.9375,0,False
55,60,4,0,0,0.9375,0,False
56,61,3,0,0,0.953125,0,False
57,61,3,0,0,0.953125,0,False
58,58,6,0,0,0.90625,0,False
59,59,5,0,0,0.921875,0,False
60,58,6,0,0,0.90625,0,False
61,61,3,0,0,0.953125,0,False
62,59,5,0,0,0.921875,0,False
63,61,3,0,0,0.953125,0,False
64,60,4,0,0,0.9375,0,False
65,59,5,0,0,0.921875,0,False
66,60,4,0,0,0.9375,0,False
67,60,4,0,0,0.9375,0,False
68,60,4,0,0,0.9375,0,False
69,59,5,0,0,0.921875,0,False
