perm_idx,n_converged,n_warnings,n_failed,n_insufficient_data,convergence_rate,n_nan_t,is_degenerate
0,59,5,0,0,0.921875,0,False
1,61,3,0,0,0.953125,0,False
2,60,4,0,0,0.9375,0,False
3,57,7,0,0,0.890625,0,False
4,63,1,0,0,0.984375,0,False
5,60,4,0,0,0.9375,0,False
6,59,5,0,0,0.921875,0,False
7,58,6,0,0,0.90625,0,False
8,59,5,0,0,0.921875,0,False
9,61,3,0,0,0.953125,0,False
10,60,4,0,0,0.9375,0,False
11,61,3,0,0,0.953125,0,False
12,60,4,0,0,0.9375,0,False
13,61,3,0,0,0.953125,0,False
14,60,4,0,0,0.9375,0,False
15,58,6,0,0,0.90625,0,False
16,59,5,0,0,0.921875,0,False
17,57,7,0,0,0.890625,0,False
18,59,5,0,0,0.921875,0,False
19,58,6,0,0,0.90625,0,False
20,60,4,0,0,0.9375,0,False
21,57,7,0,0,0.890625,0,False
22,60,4,0,0,0.9375,0,False
23,60,4,0,0,0.9375,0,False
24,61,3,0,0,0.953125,0,False
25,60,4,0,0,0.9375,0,False
26,59,5,0,0,0.921875,0,False
27,63,1,0,0,0.984375,0,False
28,58,6,0,0,0.90625,0,False
29,59,5,0,0,0.921875,0,False
30,60,4,0,0,0.9375,0,False
31,58,6,0,0,0.90625,0,False
32,58,6,0,0,0.90625,0,False
33,59,5,0,0,0.921875,0,False
34,60,4,0,0,0.9375,0,False
35,62,2,0,0,0.96875,0,False
36,58,6,0,0,0.90625,0,False
37,61,3,0,0,0.953125,0,False
38,61,3,0,0,0.953125,0,False
39,57,7,0,0,0.890625,0,False
40,60,4,0,0,0.9375,0,False
41,61,3,0,0,0.953125,0,False
42,60,4,0,0,0.9375,0,False
43,58,6,0,0,0.90625,0,False
44,59,5,0,0,0.921875,0,False
45,59,5,0,0,0.921875,0,False
46,61,3,0,0,0.953125,0,False
47,60,4,0,0,0.9375,0,False
48,57,7,0,0,0.890625,0,False
49,60,4,0,0,0.9375,0,False
50,59,5,0,0,0.921875,0,False
51,59,5,0,0,0.921875,0,False
52,59,5,0,0,0.921875,0,False
53,60,4,0,0,0.9375,0,False
54,60,4,0,0,0.9375,0,False
55,59,5,0,0,0.921875,0,False
56,62,2,0,0,0.96875,0,False
57,58,6,0,0,0.90625,0,False
58,60,4,0,0,0.9375,0,False
59,58,6,0,0,0.90625,0,False
60,59,5,0,0,0.921875,0,False
61,60,4,0,0,0.9375,0,False
62,57,7,0,0,0.890625,0,False
