perm_idx,n_converged,n_warnings,n_failed,n_insufficient_data,convergence_rate,n_nan_t,is_degenerate
0,60,4,0,0,0.9375,0,False
1,60,4,0,0,0.9375,0,False
2,60,4,0,0,0.9375,0,False
3,60,4,0,0,0.9375,0,False
4,60,4,0,0,0.9375,0,False
5,60,4,0,0,0.9375,0,False
6,60,4,0,0,0.9375,0,False
7,60,4,0,0,0.9375,0,False
8,60,4,0,0,0.9375,0,False
9,59,5,0,0,0.921875,0,False
10,60,4,0,0,0.9375,0,False
11,60,4,0,0,0.9375,0,False
12,60,4,0,0,0.9375,0,False
13,60,4,0,0,0.9375,0,False
14,60,4,0,0,0.9375,0,False
15,60,4,0,0,0.9375,0,False
16,60,4,0,0,0.9375,0,False
17,60,4,0,0,0.9375,0,False
18,60,4,0,0,0.9375,0,False
19,59,5,0,0,0.921875,0,False
20,60,4,0,0,0.9375,0,False
21,60,4,0,0,0.9375,0,False
22,60,4,0,0,0.9375,0,False
23,60,4,0,0,0.9375,0,False
24,60,4,0,0,0.9375,0,False
25,60,4,0,0,0.9375,0,False
26,60,4,0,0,0.9375,0,False
27,60,4,0,0,0.9375,0,False
28,60,4,0,0,0.9375,0,False
29,60,4,0,0,0.9375,0,False
30,60,4,0,0,0.9375,0,False
31,60,4,0,0,0.9375,0,False
32,60,4,0,0,0.9375,0,False
33,60,4,0,0,0.9375,0,False
34,60,4,0,0,0.9375,0,False
35,60,4,0,0,0.9375,0,False
36,60,4,0,0,0.9375,0,False
37,60,4,0,0,0.9375,0,False
38,60,4,0,0,0.9375,0,False
39,59,5,0,0,0.921875,0,False
40,59,5,0,0,0.921875,0,False
41,60,4,0,0,0.9375,0,False
42,60,4,0,0,0.9375,0,False
43,60,4,0,0,0.9375,0,False
44,60,4,0,0,0.9375,0,False
45,60,4,0,0,0.9375,0,False
46,60,4,0,0,0.9375,0,False
47,60,4,0,0,0.9375,0,False
48,60,4,0,0,0.9375,0,False
49,60,4,0,0,0.9375,0,False
50,60,4,0,0,0.9375,0,False
51,60,4,0,0,0.9375,0,False
52,60,4,0,0,0.9375,0,False
53,60,4,0,0,0.9375,0,False
54,60,4,0,0,0.9375,0,False
55,60,4,0,0,0.9375,0,False
56,60,4,0,0,0.9375,0,False
57,60,4,0,0,0.9375,0,False
58,60,4,0,0,0.9375,0,False
59,60,4,0,0,0.9375,0,False
60,60,4,0,0,0.9375,0,False
61,60,4,0,0,0.9375,0,False
62,60,4,0,0,0.9375,0,False
63,60,4,0,0,0.9375,0,False
64,60,4,0,0,0.9375,0,False
65,60,4,0,0,0.9375,0,False
66,60,4,0,0,0.9375,0,False
67,60,4,0,0,0.9375,0,False
68,60,4,0,0,0.9375,0,False
69,60,4,0,0,0.9375,0,False
70,60,4,0,0,0.9375,0,False
71,60,4,0,0,0.9375,0,False
72,59,5,0,0,0.921875,0,False
73,60,4,0,0,0.9375,0,False
74,60,4,0,0,0.9375,0,False
75,60,4,0,0,0.9375,0,False
76,59,5,0,0,0.921875,0,False
77,59,5,0,0,0.921875,0,False
78,60,4,0,0,0.9375,0,False
79,60,4,0,0,0.9375,0,False
80,60,4,0,0,0.9375,0,False
81,60,4,0,0,0.9375,0,False
82,60,4,0,0,0.9375,0,False
83,60,4,0,0,0.9375,0,False
84,60,4,0,0,0.9375,0,False
85,59,5,0,0,0.921875,0,False
86,60,4,0,0,0.9375,0,False
87,60,4,0,0,0.9375,0,False
88,60,4,0,0,0.9375,0,False
89,60,4,0,0,0.9375,0,False
90,60,4,0,0,0.9375,0,False
91,59,5,0,0,0.921875,0,False
92,60,4,0,0,0.9375,0,False
93,60,4,0,0,0.9375,0,False
94,60,4,0,0,0.9375,0,False
95,60,4,0,0,0.9375,0,False
96,60,4,0,0,0.9375,0,False
97,59,5,0,0,0.921875,0,False
98,60,4,0,0,0.9375,0,False
99,60,4,0,0,0.9375,0,False
100,60,4,0,0,0.9375,0,False
101,60,4,0,0,0.9375,0,False
102,60,4,0,0,0.9375,0,False
103,60,4,0,0,0.9375,0,False
104,60,4,0,0,0.9375,0,False
105,60,4,0,0,0.9375,0,False
106,59,5,0,0,0.921875,0,False
107,60,4,0,0,0.9375,0,False
108,60,4,0,0,0.9375,0,False
109,60,4,0,0,0.9375,0,False
110,60,4,0,0,0.9375,0,False
111,60,4,0,0,0.9375,0,False
112,60,4,0,0,0.9375,0,False
113,59,5,0,0,0.921875,0,False
114,60,4,0,0,0.9375,0,False
115,60,4,0,0,0.9375,0,False
116,60,4,0,0,0.9375,0,False
117,60,4,0,0,0.9375,0,False
118,60,4,0,0,0.9375,0,False
119,60,4,0,0,0.9375,0,False
120,59,5,0,0,0.921875,0,False
121,60,4,0,0,0.9375,0,False
122,60,4,0,0,0.9375,0,False
123,60,4,0,0,0.9375,0,False
124,60,4,0,0,0.9375,0,False
125,60,4,0,0,0.9375,0,False
126,60,4,0,0,0.9375,0,False
127,60,4,0,0,0.9375,0,False
128,60,4,0,0,0.9375,0,False
129,59,5,0,0,0.921875,0,False
130,60,4,0,0,0.9375,0,False
131,60,4,0,0,0.9375,0,False
132,59,5,0,0,0.921875,0,False
133,60,4,0,0,0.9375,0,False
134,60,4,0,0,0.9375,0,False
135,60,4,0,0,0.9375,0,False
136,60,4,0,0,0.9375,0,False
137,60,4,0,0,0.9375,0,False
138,60,4,0,0,0.9375,0,False
139,60,4,0,0,0.9375,0,False
140,60,4,0,0,0.9375,0,False
141,59,5,0,0,0.921875,0,False
142,59,5,0,0,0.921875,0,False
143,60,4,0,0,0.9375,0,False
144,60,4,0,0,0.9375,0,False
145,60,4,0,0,0.9375,0,False
146,60,4,0,0,0.9375,0,False
147,60,4,0,0,0.9375,0,False
148,60,4,0,0,0.9375,0,False
149,60,4,0,0,0.9375,0,False
150,59,5,0,0,0.921875,0,False
151,60,4,0,0,0.9375,0,False
152,60,4,0,0,0.9375,0,False
153,60,4,0,0,0.9375,0,False
154,60,4,0,0,0.9375,0,False
155,60,4,0,0,0.9375,0,False
156,60,4,0,0,0.9375,0,False
157,60,4,0,0,0.9375,0,False
158,60,4,0,0,0.9375,0,False
159,60,4,0,0,0.9375,0,False
160,60,4,0,0,0.9375,0,False
161,60,4,0,0,0.9375,0,False
162,60,4,0,0,0.9375,0,False
163,59,5,0,0,0.921875,0,False
164,60,4,0,0,0.9375,0,False
165,60,4,0,0,0.9375,0,False
166,60,4,0,0,0.9375,0,False
167,60,4,0,0,0.9375,0,False
168,60,4,0,0,0.9375,0,False
169,60,4,0,0,0.9375,0,False
170,60,4,0,0,0.9375,0,False
171,60,4,0,0,0.9375,0,False
172,59,5,0,0,0.921875,0,False
173,59,5,0,0,0.921875,0,False
174,60,4,0,0,0.9375,0,False
175,60,4,0,0,0.9375,0,False
176,60,4,0,0,0.9375,0,False
177,60,4,0,0,0.9375,0,False
178,60,4,0,0,0.9375,0,False
179,59,5,0,0,0.921875,0,False
180,60,4,0,0,0.9375,0,False
181,60,4,0,0,0.9375,0,False
182,60,4,0,0,0.9375,0,False
183,60,4,0,0,0.9375,0,False
184,60,4,0,0,0.9375,0,False
185,60,4,0,0,0.9375,0,False
186,60,4,0,0,0.9375,0,False
187,60,4,0,0,0.9375,0,False
